genome	k	S_alg	algorithm	camel_DS	d	M_alg	kmer_count	l	o	z	r	tigs_ns	tigs_cl	tigs_xz_bytes	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	camel_mem_bytes	camel_real_s	camel_usr_s	camel_sys_s	pref0	pref
yeast	5	pseudosimplitigs	loc-greedy	HT	4	zeros	512	533	512	21	14	na	na	na	260	104	364	280	16264000	0.71	0.48	0.02	yeast.S_pseudosimplitigs.k_5.d_4	yeast.S_pseudosimplitigs.k_5.d_4.M_zeros
yeast	5	pseudosimplitigs	loc-greedy	HT	5	default	512	533	512	21	13	na	na	na	260	96	356	284	16328000	0.65	0.5	0	yeast.S_pseudosimplitigs.k_5.d_5	yeast.S_pseudosimplitigs.k_5.d_5.M_default
yeast	5	pseudosimplitigs	loc-greedy	HT	5	ones	512	533	529	4	1	na	na	na	260	76	336	260	16328000	0.65	0.5	0	yeast.S_pseudosimplitigs.k_5.d_5	yeast.S_pseudosimplitigs.k_5.d_5.M_ones
yeast	5	pseudosimplitigs	loc-greedy	HT	5	runs	512	533	529	4	1	na	na	na	260	76	336	260	16328000	0.65	0.5	0	yeast.S_pseudosimplitigs.k_5.d_5	yeast.S_pseudosimplitigs.k_5.d_5.M_runs
yeast	5	pseudosimplitigs	loc-greedy	HT	5	zeros	512	533	512	21	14	na	na	na	260	104	364	280	16328000	0.65	0.5	0	yeast.S_pseudosimplitigs.k_5.d_5	yeast.S_pseudosimplitigs.k_5.d_5.M_zeros
yeast	5	pseudosimplitigsAC	loc-greedy	AC	1	default	512	520	512	8	2	na	na	na	308	80	388	312	16276000	0.67	0.47	0.01	yeast.S_pseudosimplitigsAC.k_5.d_1	yeast.S_pseudosimplitigsAC.k_5.d_1.M_default
yeast	5	pseudosimplitigsAC	loc-greedy	AC	1	ones	512	520	516	4	1	na	na	na	308	76	384	308	16276000	0.67	0.47	0.01	yeast.S_pseudosimplitigsAC.k_5.d_1	yeast.S_pseudosimplitigsAC.k_5.d_1.M_ones
yeast	5	pseudosimplitigsAC	loc-greedy	AC	1	runs	512	520	516	4	1	na	na	na	308	76	384	308	16276000	0.67	0.47	0.01	yeast.S_pseudosimplitigsAC.k_5.d_1	yeast.S_pseudosimplitigsAC.k_5.d_1.M_runs
yeast	5	pseudosimplitigsAC	loc-greedy	AC	1	zeros	512	520	512	8	2	na	na	na	308	80	388	312	16276000	0.67	0.47	0.01	yeast.S_pseudosimplitigsAC.k_5.d_1	yeast.S_pseudosimplitigsAC.k_5.d_1.M_zeros
yeast	5	pseudosimplitigsAC	loc-greedy	AC	2	default	512	521	512	9	3	na	na	na	304	84	388	312	16232000	0.74	0.48	0.01	yeast.S_pseudosimplitigsAC.k_5.d_2	yeast.S_pseudosimplitigsAC.k_5.d_2.M_default
yeast	5	pseudosimplitigsAC	loc-greedy	AC	2	ones	512	521	517	4	1	na	na	na	304	76	380	308	16232000	0.74	0.48	0.01	yeast.S_pseudosimplitigsAC.k_5.d_2	yeast.S_pseudosimplitigsAC.k_5.d_2.M_ones
yeast	5	pseudosimplitigsAC	loc-greedy	AC	2	runs	512	521	517	4	1	na	na	na	304	76	380	308	16232000	0.74	0.48	0.01	yeast.S_pseudosimplitigsAC.k_5.d_2	yeast.S_pseudosimplitigsAC.k_5.d_2.M_runs
yeast	5	pseudosimplitigsAC	loc-greedy	AC	2	zeros	512	521	512	9	3	na	na	na	304	84	388	312	16232000	0.74	0.48	0.01	yeast.S_pseudosimplitigsAC.k_5.d_2	yeast.S_pseudosimplitigsAC.k_5.d_2.M_zeros
yeast	5	pseudosimplitigsAC	loc-greedy	AC	3	default	512	519	512	7	3	na	na	na	300	84	384	312	16280000	0.65	0.48	0	yeast.S_pseudosimplitigsAC.k_5.d_3	yeast.S_pseudosimplitigsAC.k_5.d_3.M_default
yeast	5	pseudosimplitigsAC	loc-greedy	AC	3	ones	512	519	515	4	1	na	na	na	300	76	376	304	16280000	0.65	0.48	0	yeast.S_pseudosimplitigsAC.k_5.d_3	yeast.S_pseudosimplitigsAC.k_5.d_3.M_ones
yeast	5	pseudosimplitigsAC	loc-greedy	AC	3	runs	512	519	515	4	1	na	na	na	300	76	376	304	16280000	0.65	0.48	0	yeast.S_pseudosimplitigsAC.k_5.d_3	yeast.S_pseudosimplitigsAC.k_5.d_3.M_runs
yeast	5	pseudosimplitigsAC	loc-greedy	AC	3	zeros	512	519	512	7	3	na	na	na	300	84	384	312	16280000	0.65	0.48	0	yeast.S_pseudosimplitigsAC.k_5.d_3	yeast.S_pseudosimplitigsAC.k_5.d_3.M_zeros
yeast	5	pseudosimplitigsAC	loc-greedy	AC	4	default	512	519	512	7	3	na	na	na	300	84	384	312	16292000	0.73	0.57	0.01	yeast.S_pseudosimplitigsAC.k_5.d_4	yeast.S_pseudosimplitigsAC.k_5.d_4.M_default
yeast	5	pseudosimplitigsAC	loc-greedy	AC	4	ones	512	519	515	4	1	na	na	na	300	76	376	304	16292000	0.73	0.57	0.01	yeast.S_pseudosimplitigsAC.k_5.d_4	yeast.S_pseudosimplitigsAC.k_5.d_4.M_ones
yeast	5	pseudosimplitigsAC	loc-greedy	AC	4	runs	512	519	515	4	1	na	na	na	300	76	376	304	16292000	0.73	0.57	0.01	yeast.S_pseudosimplitigsAC.k_5.d_4	yeast.S_pseudosimplitigsAC.k_5.d_4.M_runs
yeast	5	pseudosimplitigsAC	loc-greedy	AC	4	zeros	512	519	512	7	3	na	na	na	300	84	384	312	16292000	0.73	0.57	0.01	yeast.S_pseudosimplitigsAC.k_5.d_4	yeast.S_pseudosimplitigsAC.k_5.d_4.M_zeros
yeast	5	pseudosimplitigsAC	loc-greedy	AC	5	default	512	519	512	7	3	na	na	na	300	84	384	312	16328000	0.67	0.52	0.02	yeast.S_pseudosimplitigsAC.k_5.d_5	yeast.S_pseudosimplitigsAC.k_5.d_5.M_default
yeast	5	pseudosimplitigsAC	loc-greedy	AC	5	ones	512	519	515	4	1	na	na	na	300	76	376	304	16328000	0.67	0.52	0.02	yeast.S_pseudosimplitigsAC.k_5.d_5	yeast.S_pseudosimplitigsAC.k_5.d_5.M_ones
yeast	5	pseudosimplitigsAC	loc-greedy	AC	5	runs	512	519	515	4	1	na	na	na	300	76	376	304	16328000	0.67	0.52	0.02	yeast.S_pseudosimplitigsAC.k_5.d_5	yeast.S_pseudosimplitigsAC.k_5.d_5.M_runs
yeast	5	pseudosimplitigsAC	loc-greedy	AC	5	zeros	512	519	512	7	3	na	na	na	300	84	384	312	16328000	0.67	0.52	0.02	yeast.S_pseudosimplitigsAC.k_5.d_5	yeast.S_pseudosimplitigsAC.k_5.d_5.M_zeros
yeast	5	streaming	streaming	na	na	default	512	1251	512	739	237	na	na	na	532	248	780	736	5036000	1	0.82	0	yeast.S_streaming.k_5.d_na	yeast.S_streaming.k_5.d_na.M_default
yeast	5	streaming	streaming	na	na	ones	512	1251	1247	4	1	na	na	na	532	80	612	536	5036000	1	0.82	0	yeast.S_streaming.k_5.d_na	yeast.S_streaming.k_5.d_na.M_ones
yeast	5	streaming	streaming	na	na	runs	512	1251	1247	4	1	na	na	na	532	80	612	536	5036000	1	0.82	0	yeast.S_streaming.k_5.d_na	yeast.S_streaming.k_5.d_na.M_runs
yeast	5	streaming	streaming	na	na	zeros	512	1251	512	739	213	na	na	na	532	288	820	736	5036000	1	0.82	0	yeast.S_streaming.k_5.d_na	yeast.S_streaming.k_5.d_na.M_zeros
yeast	6	greedy	glob-greedy	HT	na	default	2080	2142	2080	62	31	na	na	na	832	148	980	868	6904000	0.67	0.48	0.01	yeast.S_greedy.k_6.d_na	yeast.S_greedy.k_6.d_na.M_default
yeast	6	greedy	glob-greedy	HT	na	ones	2080	2142	2137	5	1	na	na	na	832	84	916	836	6904000	0.67	0.48	0.01	yeast.S_greedy.k_6.d_na	yeast.S_greedy.k_6.d_na.M_ones
yeast	6	greedy	glob-greedy	HT	na	runs	2080	2142	2137	5	1	na	na	na	832	84	916	836	6904000	0.67	0.48	0.01	yeast.S_greedy.k_6.d_na	yeast.S_greedy.k_6.d_na.M_runs
yeast	6	greedy	glob-greedy	HT	na	zeros	2080	2142	2080	62	39	na	na	na	832	160	992	880	6904000	0.67	0.48	0.01	yeast.S_greedy.k_6.d_na	yeast.S_greedy.k_6.d_na.M_zeros
yeast	6	greedyAC	glob-greedy	AC	na	default	2080	2143	2080	63	30	na	na	na	840	148	988	884	17092000	0.69	0.54	0.01	yeast.S_greedyAC.k_6.d_na	yeast.S_greedyAC.k_6.d_na.M_default
yeast	6	greedyAC	glob-greedy	AC	na	ones	2080	2143	2138	5	1	na	na	na	840	84	924	844	17092000	0.69	0.54	0.01	yeast.S_greedyAC.k_6.d_na	yeast.S_greedyAC.k_6.d_na.M_ones
yeast	6	greedyAC	glob-greedy	AC	na	runs	2080	2143	2138	5	1	na	na	na	840	84	924	844	17092000	0.69	0.54	0.01	yeast.S_greedyAC.k_6.d_na	yeast.S_greedyAC.k_6.d_na.M_runs
yeast	6	greedyAC	glob-greedy	AC	na	zeros	2080	2143	2080	63	43	na	na	na	840	164	1004	888	17092000	0.69	0.54	0.01	yeast.S_greedyAC.k_6.d_na	yeast.S_greedyAC.k_6.d_na.M_zeros
yeast	6	pseudosimplitigs	loc-greedy	HT	1	default	2080	2315	2080	235	47	na	na	na	704	152	856	776	16248000	0.72	0.56	0.01	yeast.S_pseudosimplitigs.k_6.d_1	yeast.S_pseudosimplitigs.k_6.d_1.M_default
yeast	6	pseudosimplitigs	loc-greedy	HT	1	ones	2080	2315	2310	5	1	na	na	na	704	88	792	708	16248000	0.72	0.56	0.01	yeast.S_pseudosimplitigs.k_6.d_1	yeast.S_pseudosimplitigs.k_6.d_1.M_ones
yeast	6	pseudosimplitigs	loc-greedy	HT	1	runs	2080	2315	2310	5	1	na	na	na	704	88	792	708	16248000	0.72	0.56	0.01	yeast.S_pseudosimplitigs.k_6.d_1	yeast.S_pseudosimplitigs.k_6.d_1.M_runs
yeast	6	pseudosimplitigs	loc-greedy	HT	1	zeros	2080	2315	2080	235	73	na	na	na	704	204	908	804	16248000	0.72	0.56	0.01	yeast.S_pseudosimplitigs.k_6.d_1	yeast.S_pseudosimplitigs.k_6.d_1.M_zeros
yeast	6	pseudosimplitigs	loc-greedy	HT	2	default	2080	2264	2080	184	92	na	na	na	688	188	876	772	16328000	0.64	0.48	0.01	yeast.S_pseudosimplitigs.k_6.d_2	yeast.S_pseudosimplitigs.k_6.d_2.M_default
yeast	6	pseudosimplitigs	loc-greedy	HT	2	ones	2080	2264	2259	5	1	na	na	na	688	88	776	692	16328000	0.64	0.48	0.01	yeast.S_pseudosimplitigs.k_6.d_2	yeast.S_pseudosimplitigs.k_6.d_2.M_ones
yeast	6	pseudosimplitigs	loc-greedy	HT	2	runs	2080	2264	2259	5	1	na	na	na	688	88	776	692	16328000	0.64	0.48	0.01	yeast.S_pseudosimplitigs.k_6.d_2	yeast.S_pseudosimplitigs.k_6.d_2.M_runs
yeast	6	pseudosimplitigs	loc-greedy	HT	2	zeros	2080	2264	2080	184	98	na	na	na	688	208	896	788	16328000	0.64	0.48	0.01	yeast.S_pseudosimplitigs.k_6.d_2	yeast.S_pseudosimplitigs.k_6.d_2.M_zeros
yeast	6	pseudosimplitigs	loc-greedy	HT	3	default	2080	2272	2080	192	115	na	na	na	672	220	892	772	16276000	0.71	0.53	0	yeast.S_pseudosimplitigs.k_6.d_3	yeast.S_pseudosimplitigs.k_6.d_3.M_default
yeast	6	pseudosimplitigs	loc-greedy	HT	3	ones	2080	2272	2267	5	1	na	na	na	672	88	760	676	16276000	0.71	0.53	0	yeast.S_pseudosimplitigs.k_6.d_3	yeast.S_pseudosimplitigs.k_6.d_3.M_ones
yeast	6	pseudosimplitigs	loc-greedy	HT	3	runs	2080	2272	2267	5	1	na	na	na	672	88	760	676	16276000	0.71	0.53	0	yeast.S_pseudosimplitigs.k_6.d_3	yeast.S_pseudosimplitigs.k_6.d_3.M_runs
yeast	6	pseudosimplitigs	loc-greedy	HT	3	zeros	2080	2272	2080	192	110	na	na	na	672	228	900	780	16276000	0.71	0.53	0	yeast.S_pseudosimplitigs.k_6.d_3	yeast.S_pseudosimplitigs.k_6.d_3.M_zeros
yeast	6	pseudosimplitigs	loc-greedy	HT	4	default	2080	2224	2080	144	89	na	na	na	616	200	816	708	16292000	0.71	0.55	0.01	yeast.S_pseudosimplitigs.k_6.d_4	yeast.S_pseudosimplitigs.k_6.d_4.M_default
yeast	6	pseudosimplitigs	loc-greedy	HT	4	ones	2080	2224	2219	5	1	na	na	na	616	88	704	620	16292000	0.71	0.55	0.01	yeast.S_pseudosimplitigs.k_6.d_4	yeast.S_pseudosimplitigs.k_6.d_4.M_ones
yeast	6	pseudosimplitigs	loc-greedy	HT	4	runs	2080	2224	2219	5	1	na	na	na	616	88	704	620	16292000	0.71	0.55	0.01	yeast.S_pseudosimplitigs.k_6.d_4	yeast.S_pseudosimplitigs.k_6.d_4.M_runs
yeast	6	pseudosimplitigs	loc-greedy	HT	4	zeros	2080	2224	2080	144	91	na	na	na	616	200	816	708	16292000	0.71	0.55	0.01	yeast.S_pseudosimplitigs.k_6.d_4	yeast.S_pseudosimplitigs.k_6.d_4.M_zeros
yeast	6	pseudosimplitigs	loc-greedy	HT	5	default	2080	2224	2080	144	89	na	na	na	620	200	820	712	16288000	0.68	0.53	0	yeast.S_pseudosimplitigs.k_6.d_5	yeast.S_pseudosimplitigs.k_6.d_5.M_default
yeast	6	pseudosimplitigs	loc-greedy	HT	5	ones	2080	2224	2219	5	1	na	na	na	620	88	708	624	16288000	0.68	0.53	0	yeast.S_pseudosimplitigs.k_6.d_5	yeast.S_pseudosimplitigs.k_6.d_5.M_ones
yeast	6	pseudosimplitigs	loc-greedy	HT	5	runs	2080	2224	2219	5	1	na	na	na	620	88	708	624	16288000	0.68	0.53	0	yeast.S_pseudosimplitigs.k_6.d_5	yeast.S_pseudosimplitigs.k_6.d_5.M_runs
yeast	6	pseudosimplitigs	loc-greedy	HT	5	zeros	2080	2224	2080	144	90	na	na	na	620	204	824	692	16288000	0.68	0.53	0	yeast.S_pseudosimplitigs.k_6.d_5	yeast.S_pseudosimplitigs.k_6.d_5.M_zeros
yeast	6	pseudosimplitigsAC	loc-greedy	AC	1	default	2080	2230	2080	150	30	na	na	na	872	112	984	932	17960000	0.73	0.55	0.01	yeast.S_pseudosimplitigsAC.k_6.d_1	yeast.S_pseudosimplitigsAC.k_6.d_1.M_default
yeast	6	pseudosimplitigsAC	loc-greedy	AC	1	ones	2080	2230	2225	5	1	na	na	na	872	88	960	876	17960000	0.73	0.55	0.01	yeast.S_pseudosimplitigsAC.k_6.d_1	yeast.S_pseudosimplitigsAC.k_6.d_1.M_ones
yeast	6	pseudosimplitigsAC	loc-greedy	AC	1	runs	2080	2230	2225	5	1	na	na	na	872	88	960	876	17960000	0.73	0.55	0.01	yeast.S_pseudosimplitigsAC.k_6.d_1	yeast.S_pseudosimplitigsAC.k_6.d_1.M_runs
yeast	6	pseudosimplitigsAC	loc-greedy	AC	1	zeros	2080	2230	2080	150	31	na	na	na	872	116	988	932	17960000	0.73	0.55	0.01	yeast.S_pseudosimplitigsAC.k_6.d_1	yeast.S_pseudosimplitigsAC.k_6.d_1.M_zeros
yeast	6	pseudosimplitigsAC	loc-greedy	AC	2	default	2080	2205	2080	125	45	na	na	na	868	144	1012	932	17904000	0.69	0.54	0	yeast.S_pseudosimplitigsAC.k_6.d_2	yeast.S_pseudosimplitigsAC.k_6.d_2.M_default
yeast	6	pseudosimplitigsAC	loc-greedy	AC	2	ones	2080	2205	2200	5	1	na	na	na	868	84	952	872	17904000	0.69	0.54	0	yeast.S_pseudosimplitigsAC.k_6.d_2	yeast.S_pseudosimplitigsAC.k_6.d_2.M_ones
yeast	6	pseudosimplitigsAC	loc-greedy	AC	2	runs	2080	2205	2200	5	1	na	na	na	868	84	952	872	17904000	0.69	0.54	0	yeast.S_pseudosimplitigsAC.k_6.d_2	yeast.S_pseudosimplitigsAC.k_6.d_2.M_runs
yeast	6	pseudosimplitigsAC	loc-greedy	AC	2	zeros	2080	2205	2080	125	45	na	na	na	868	152	1020	928	17904000	0.69	0.54	0	yeast.S_pseudosimplitigsAC.k_6.d_2	yeast.S_pseudosimplitigsAC.k_6.d_2.M_zeros
yeast	6	pseudosimplitigsAC	loc-greedy	AC	3	default	2080	2177	2080	97	47	na	na	na	860	152	1012	920	17912000	0.67	0.51	0.01	yeast.S_pseudosimplitigsAC.k_6.d_3	yeast.S_pseudosimplitigsAC.k_6.d_3.M_default
yeast	6	pseudosimplitigsAC	loc-greedy	AC	3	ones	2080	2177	2172	5	1	na	na	na	860	84	944	860	17912000	0.67	0.51	0.01	yeast.S_pseudosimplitigsAC.k_6.d_3	yeast.S_pseudosimplitigsAC.k_6.d_3.M_ones
yeast	6	pseudosimplitigsAC	loc-greedy	AC	3	runs	2080	2177	2172	5	1	na	na	na	860	84	944	860	17912000	0.67	0.51	0.01	yeast.S_pseudosimplitigsAC.k_6.d_3	yeast.S_pseudosimplitigsAC.k_6.d_3.M_runs
yeast	6	pseudosimplitigsAC	loc-greedy	AC	3	zeros	2080	2177	2080	97	48	na	na	na	860	156	1016	916	17912000	0.67	0.51	0.01	yeast.S_pseudosimplitigsAC.k_6.d_3	yeast.S_pseudosimplitigsAC.k_6.d_3.M_zeros
yeast	6	pseudosimplitigsAC	loc-greedy	AC	4	default	2080	2167	2080	87	47	na	na	na	852	152	1004	912	17880000	0.68	0.51	0.01	yeast.S_pseudosimplitigsAC.k_6.d_4	yeast.S_pseudosimplitigsAC.k_6.d_4.M_default
yeast	6	pseudosimplitigsAC	loc-greedy	AC	4	ones	2080	2167	2162	5	1	na	na	na	852	84	936	856	17880000	0.68	0.51	0.01	yeast.S_pseudosimplitigsAC.k_6.d_4	yeast.S_pseudosimplitigsAC.k_6.d_4.M_ones
yeast	6	pseudosimplitigsAC	loc-greedy	AC	4	runs	2080	2167	2162	5	1	na	na	na	852	84	936	856	17880000	0.68	0.51	0.01	yeast.S_pseudosimplitigsAC.k_6.d_4	yeast.S_pseudosimplitigsAC.k_6.d_4.M_runs
yeast	6	pseudosimplitigsAC	loc-greedy	AC	4	zeros	2080	2167	2080	87	48	na	na	na	852	156	1008	912	17880000	0.68	0.51	0.01	yeast.S_pseudosimplitigsAC.k_6.d_4	yeast.S_pseudosimplitigsAC.k_6.d_4.M_zeros
yeast	6	pseudosimplitigsAC	loc-greedy	AC	5	default	2080	2165	2080	85	47	na	na	na	852	152	1004	912	17920000	0.69	0.55	0	yeast.S_pseudosimplitigsAC.k_6.d_5	yeast.S_pseudosimplitigsAC.k_6.d_5.M_default
yeast	6	pseudosimplitigsAC	loc-greedy	AC	5	ones	2080	2165	2160	5	1	na	na	na	852	84	936	856	17920000	0.69	0.55	0	yeast.S_pseudosimplitigsAC.k_6.d_5	yeast.S_pseudosimplitigsAC.k_6.d_5.M_ones
yeast	6	pseudosimplitigsAC	loc-greedy	AC	5	runs	2080	2165	2160	5	1	na	na	na	852	84	936	856	17920000	0.69	0.55	0	yeast.S_pseudosimplitigsAC.k_6.d_5	yeast.S_pseudosimplitigsAC.k_6.d_5.M_runs
yeast	6	pseudosimplitigsAC	loc-greedy	AC	5	zeros	2080	2165	2080	85	50	na	na	na	852	164	1016	912	17920000	0.69	0.55	0	yeast.S_pseudosimplitigsAC.k_6.d_5	yeast.S_pseudosimplitigsAC.k_6.d_5.M_zeros
yeast	6	streaming	streaming	na	na	default	2080	5396	2080	3316	942	na	na	na	1772	720	2492	2448	5036000	1.17	1	0	yeast.S_streaming.k_6.d_na	yeast.S_streaming.k_6.d_na.M_default
yeast	6	streaming	streaming	na	na	ones	2080	5396	5391	5	1	na	na	na	1772	100	1872	1776	5036000	1.17	1	0	yeast.S_streaming.k_6.d_na	yeast.S_streaming.k_6.d_na.M_ones
yeast	6	streaming	streaming	na	na	runs	2080	5396	5391	5	1	na	na	na	1772	100	1872	1776	5036000	1.17	1	0	yeast.S_streaming.k_6.d_na	yeast.S_streaming.k_6.d_na.M_runs
yeast	6	streaming	streaming	na	na	zeros	2080	5396	2080	3316	864	na	na	na	1772	832	2604	2456	5036000	1.17	1	0	yeast.S_streaming.k_6.d_na	yeast.S_streaming.k_6.d_na.M_zeros
yeast	7	greedy	glob-greedy	HT	na	default	8192	8212	8192	20	4	na	na	na	2632	116	2748	2644	7068000	0.68	0.5	0	yeast.S_greedy.k_7.d_na	yeast.S_greedy.k_7.d_na.M_default
yeast	7	greedy	glob-greedy	HT	na	ones	8192	8212	8206	6	1	na	na	na	2632	108	2740	2636	7068000	0.68	0.5	0	yeast.S_greedy.k_7.d_na	yeast.S_greedy.k_7.d_na.M_ones
yeast	7	greedy	glob-greedy	HT	na	runs	8192	8212	8206	6	1	na	na	na	2632	108	2740	2636	7068000	0.68	0.5	0	yeast.S_greedy.k_7.d_na	yeast.S_greedy.k_7.d_na.M_runs
yeast	7	greedy	glob-greedy	HT	na	zeros	8192	8212	8192	20	4	na	na	na	2632	116	2748	2644	7068000	0.68	0.5	0	yeast.S_greedy.k_7.d_na	yeast.S_greedy.k_7.d_na.M_zeros
yeast	7	greedyAC	glob-greedy	AC	na	default	8192	8198	8192	6	1	na	na	na	2624	108	2732	2624	23140000	0.91	0.77	0	yeast.S_greedyAC.k_7.d_na	yeast.S_greedyAC.k_7.d_na.M_default
yeast	7	greedyAC	glob-greedy	AC	na	ones	8192	8198	8192	6	1	na	na	na	2624	108	2732	2624	23140000	0.91	0.77	0	yeast.S_greedyAC.k_7.d_na	yeast.S_greedyAC.k_7.d_na.M_ones
yeast	7	greedyAC	glob-greedy	AC	na	runs	8192	8198	8192	6	1	na	na	na	2624	108	2732	2624	23140000	0.91	0.77	0	yeast.S_greedyAC.k_7.d_na	yeast.S_greedyAC.k_7.d_na.M_runs
yeast	7	greedyAC	glob-greedy	AC	na	zeros	8192	8198	8192	6	1	na	na	na	2624	108	2732	2624	23140000	0.91	0.77	0	yeast.S_greedyAC.k_7.d_na	yeast.S_greedyAC.k_7.d_na.M_zeros
yeast	7	pseudosimplitigs	loc-greedy	HT	1	default	8192	8774	8192	582	97	na	na	na	1724	220	1944	1972	16572000	0.88	0.73	0	yeast.S_pseudosimplitigs.k_7.d_1	yeast.S_pseudosimplitigs.k_7.d_1.M_default
yeast	7	pseudosimplitigs	loc-greedy	HT	1	ones	8192	8774	8768	6	1	na	na	na	1724	108	1832	1728	16572000	0.88	0.73	0	yeast.S_pseudosimplitigs.k_7.d_1	yeast.S_pseudosimplitigs.k_7.d_1.M_ones
yeast	7	pseudosimplitigs	loc-greedy	HT	1	runs	8192	8774	8768	6	1	na	na	na	1724	108	1832	1728	16572000	0.88	0.73	0	yeast.S_pseudosimplitigs.k_7.d_1	yeast.S_pseudosimplitigs.k_7.d_1.M_runs
yeast	7	pseudosimplitigs	loc-greedy	HT	1	zeros	8192	8774	8192	582	159	na	na	na	1724	360	2084	2048	16572000	0.88	0.73	0	yeast.S_pseudosimplitigs.k_7.d_1	yeast.S_pseudosimplitigs.k_7.d_1.M_zeros
yeast	7	pseudosimplitigs	loc-greedy	HT	2	default	8192	8483	8192	291	96	na	na	na	1600	240	1840	1732	16564000	0.9	0.75	0	yeast.S_pseudosimplitigs.k_7.d_2	yeast.S_pseudosimplitigs.k_7.d_2.M_default
yeast	7	pseudosimplitigs	loc-greedy	HT	2	ones	8192	8483	8477	6	1	na	na	na	1600	108	1708	1608	16564000	0.9	0.75	0	yeast.S_pseudosimplitigs.k_7.d_2	yeast.S_pseudosimplitigs.k_7.d_2.M_ones
yeast	7	pseudosimplitigs	loc-greedy	HT	2	runs	8192	8483	8477	6	1	na	na	na	1600	108	1708	1608	16564000	0.9	0.75	0	yeast.S_pseudosimplitigs.k_7.d_2	yeast.S_pseudosimplitigs.k_7.d_2.M_runs
yeast	7	pseudosimplitigs	loc-greedy	HT	2	zeros	8192	8483	8192	291	103	na	na	na	1600	280	1880	1708	16564000	0.9	0.75	0	yeast.S_pseudosimplitigs.k_7.d_2	yeast.S_pseudosimplitigs.k_7.d_2.M_zeros
yeast	7	pseudosimplitigs	loc-greedy	HT	3	default	8192	8475	8192	283	171	na	na	na	1596	336	1932	1668	16508000	0.9	0.7	0.01	yeast.S_pseudosimplitigs.k_7.d_3	yeast.S_pseudosimplitigs.k_7.d_3.M_default
yeast	7	pseudosimplitigs	loc-greedy	HT	3	ones	8192	8475	8469	6	1	na	na	na	1596	108	1704	1604	16508000	0.9	0.7	0.01	yeast.S_pseudosimplitigs.k_7.d_3	yeast.S_pseudosimplitigs.k_7.d_3.M_ones
yeast	7	pseudosimplitigs	loc-greedy	HT	3	runs	8192	8475	8469	6	1	na	na	na	1596	108	1704	1604	16508000	0.9	0.7	0.01	yeast.S_pseudosimplitigs.k_7.d_3	yeast.S_pseudosimplitigs.k_7.d_3.M_runs
yeast	7	pseudosimplitigs	loc-greedy	HT	3	zeros	8192	8475	8192	283	137	na	na	na	1596	344	1940	1680	16508000	0.9	0.7	0.01	yeast.S_pseudosimplitigs.k_7.d_3	yeast.S_pseudosimplitigs.k_7.d_3.M_zeros
yeast	7	pseudosimplitigs	loc-greedy	HT	4	default	8192	8469	8192	277	187	na	na	na	1488	340	1828	1672	16584000	0.87	0.73	0	yeast.S_pseudosimplitigs.k_7.d_4	yeast.S_pseudosimplitigs.k_7.d_4.M_default
yeast	7	pseudosimplitigs	loc-greedy	HT	4	ones	8192	8469	8463	6	1	na	na	na	1488	108	1596	1496	16584000	0.87	0.73	0	yeast.S_pseudosimplitigs.k_7.d_4	yeast.S_pseudosimplitigs.k_7.d_4.M_ones
yeast	7	pseudosimplitigs	loc-greedy	HT	4	runs	8192	8469	8463	6	1	na	na	na	1488	108	1596	1496	16584000	0.87	0.73	0	yeast.S_pseudosimplitigs.k_7.d_4	yeast.S_pseudosimplitigs.k_7.d_4.M_runs
yeast	7	pseudosimplitigs	loc-greedy	HT	4	zeros	8192	8469	8192	277	165	na	na	na	1488	368	1856	1640	16584000	0.87	0.73	0	yeast.S_pseudosimplitigs.k_7.d_4	yeast.S_pseudosimplitigs.k_7.d_4.M_zeros
yeast	7	pseudosimplitigs	loc-greedy	HT	5	default	8192	8468	8192	276	187	na	na	na	1488	340	1828	1668	16560000	0.93	0.69	0.03	yeast.S_pseudosimplitigs.k_7.d_5	yeast.S_pseudosimplitigs.k_7.d_5.M_default
yeast	7	pseudosimplitigs	loc-greedy	HT	5	ones	8192	8468	8462	6	1	na	na	na	1488	108	1596	1496	16560000	0.93	0.69	0.03	yeast.S_pseudosimplitigs.k_7.d_5	yeast.S_pseudosimplitigs.k_7.d_5.M_ones
yeast	7	pseudosimplitigs	loc-greedy	HT	5	runs	8192	8468	8462	6	1	na	na	na	1488	108	1596	1496	16560000	0.93	0.69	0.03	yeast.S_pseudosimplitigs.k_7.d_5	yeast.S_pseudosimplitigs.k_7.d_5.M_runs
yeast	7	pseudosimplitigs	loc-greedy	HT	5	zeros	8192	8468	8192	276	165	na	na	na	1488	368	1856	1640	16560000	0.93	0.69	0.03	yeast.S_pseudosimplitigs.k_7.d_5	yeast.S_pseudosimplitigs.k_7.d_5.M_zeros
yeast	7	pseudosimplitigsAC	loc-greedy	AC	1	default	8192	8210	8192	18	3	na	na	na	2628	112	2740	2644	27908000	0.98	0.81	0	yeast.S_pseudosimplitigsAC.k_7.d_1	yeast.S_pseudosimplitigsAC.k_7.d_1.M_default
yeast	7	pseudosimplitigsAC	loc-greedy	AC	1	ones	8192	8210	8204	6	1	na	na	na	2628	108	2736	2636	27908000	0.98	0.81	0	yeast.S_pseudosimplitigsAC.k_7.d_1	yeast.S_pseudosimplitigsAC.k_7.d_1.M_ones
