pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
yeast.S_pseudosimplitigsAC.k_18.d_10.M_default	yeast	pseudosimplitigsAC	18	10	default	0.08	0.00	0.06	76%	13572	0	0	10.385503
yeast.S_pseudosimplitigsAC.k_18.d_10.M_ones	yeast	pseudosimplitigsAC	18	10	ones	51.96	0.86	41.09	80%	2313840	0	0	51.972038
yeast.S_pseudosimplitigsAC.k_18.d_10.M_runs	yeast	pseudosimplitigsAC	18	10	runs	72.88	0.65	61.98	85%	1936832	0	16	72.891264
yeast.S_pseudosimplitigsAC.k_18.d_10.M_zeros	yeast	pseudosimplitigsAC	18	10	zeros	51.11	0.42	39.91	78%	1631536	0	0	51.11834
yeast.S_pseudosimplitigsAC.k_18.d_11.M_default	yeast	pseudosimplitigsAC	18	11	default	0.08	0.01	0.04	70%	13600	0	0	9.66154
yeast.S_pseudosimplitigsAC.k_18.d_11.M_ones	yeast	pseudosimplitigsAC	18	11	ones	51.64	0.79	41.34	81%	2314968	0	0	51.649711
yeast.S_pseudosimplitigsAC.k_18.d_11.M_runs	yeast	pseudosimplitigsAC	18	11	runs	74.48	0.64	64.19	87%	1936948	0	16	74.48849
yeast.S_pseudosimplitigsAC.k_18.d_11.M_zeros	yeast	pseudosimplitigsAC	18	11	zeros	57.73	0.55	46.51	81%	1631600	0	0	57.740895
yeast.S_pseudosimplitigsAC.k_18.d_12.M_default	yeast	pseudosimplitigsAC	18	12	default	0.09	0.01	0.05	74%	13572	0	0	10.513969
yeast.S_pseudosimplitigsAC.k_18.d_12.M_ones	yeast	pseudosimplitigsAC	18	12	ones	55.66	0.92	44.50	81%	2315180	0	0	55.671602
yeast.S_pseudosimplitigsAC.k_18.d_12.M_runs	yeast	pseudosimplitigsAC	18	12	runs	80.17	0.73	70.01	88%	1936916	0	24	80.174573
yeast.S_pseudosimplitigsAC.k_18.d_12.M_zeros	yeast	pseudosimplitigsAC	18	12	zeros	59.86	0.53	48.18	81%	1631716	0	0	59.871033
yeast.S_pseudosimplitigsAC.k_18.d_2.M_default	yeast	pseudosimplitigsAC	18	2	default	0.08	0.01	0.05	76%	13600	0	0	11.264721
yeast.S_pseudosimplitigsAC.k_18.d_2.M_ones	yeast	pseudosimplitigsAC	18	2	ones	59.29	1.10	47.81	82%	2312828	0	0	59.294633
yeast.S_pseudosimplitigsAC.k_18.d_2.M_runs	yeast	pseudosimplitigsAC	18	2	runs	74.27	0.79	63.78	86%	1936904	0	64	74.275532
yeast.S_pseudosimplitigsAC.k_18.d_2.M_zeros	yeast	pseudosimplitigsAC	18	2	zeros	53.51	0.70	43.25	82%	1631716	0	0	53.519326
yeast.S_pseudosimplitigsAC.k_18.d_3.M_default	yeast	pseudosimplitigsAC	18	3	default	0.08	0.00	0.05	73%	13572	0	0	10.505638
yeast.S_pseudosimplitigsAC.k_18.d_3.M_ones	yeast	pseudosimplitigsAC	18	3	ones	49.97	1.06	39.39	80%	2310436	0	0	49.978459
yeast.S_pseudosimplitigsAC.k_18.d_3.M_runs	yeast	pseudosimplitigsAC	18	3	runs	81.84	0.70	69.84	86%	1936792	8	24	81.851105
yeast.S_pseudosimplitigsAC.k_18.d_3.M_zeros	yeast	pseudosimplitigsAC	18	3	zeros	58.80	0.63	47.65	82%	1631644	0	0	58.810507
yeast.S_pseudosimplitigsAC.k_18.d_4.M_default	yeast	pseudosimplitigsAC	18	4	default	0.09	0.00	0.06	73%	13572	0	0	10.393302
yeast.S_pseudosimplitigsAC.k_18.d_4.M_ones	yeast	pseudosimplitigsAC	18	4	ones	54.76	0.88	43.81	81%	2309020	0	0	54.773327
yeast.S_pseudosimplitigsAC.k_18.d_4.M_runs	yeast	pseudosimplitigsAC	18	4	runs	83.82	0.69	72.70	87%	1936556	0	16	83.828473
yeast.S_pseudosimplitigsAC.k_18.d_4.M_zeros	yeast	pseudosimplitigsAC	18	4	zeros	50.19	0.37	40.41	81%	1631416	0	0	50.2038
yeast.S_pseudosimplitigsAC.k_18.d_5.M_default	yeast	pseudosimplitigsAC	18	5	default	0.08	0.00	0.05	72%	13600	136	0	9.523156
yeast.S_pseudosimplitigsAC.k_18.d_5.M_ones	yeast	pseudosimplitigsAC	18	5	ones	51.62	0.93	41.46	82%	2308808	0	0	51.634061
yeast.S_pseudosimplitigsAC.k_18.d_5.M_runs	yeast	pseudosimplitigsAC	18	5	runs	73.21	0.65	63.35	87%	1936820	0	16	73.218932
yeast.S_pseudosimplitigsAC.k_18.d_5.M_zeros	yeast	pseudosimplitigsAC	18	5	zeros	49.66	0.57	39.86	81%	1631556	0	0	49.665015
yeast.S_pseudosimplitigsAC.k_18.d_6.M_default	yeast	pseudosimplitigsAC	18	6	default	0.08	0.00	0.06	77%	13600	0	0	11.351437
yeast.S_pseudosimplitigsAC.k_18.d_6.M_ones	yeast	pseudosimplitigsAC	18	6	ones	56.84	0.82	45.67	81%	2309072	0	0	56.851042
yeast.S_pseudosimplitigsAC.k_18.d_6.M_runs	yeast	pseudosimplitigsAC	18	6	runs	73.67	0.67	63.61	87%	1936820	0	16	73.679466
yeast.S_pseudosimplitigsAC.k_18.d_6.M_zeros	yeast	pseudosimplitigsAC	18	6	zeros	56.81	0.60	45.82	81%	1631652	0	0	56.815367
yeast.S_pseudosimplitigsAC.k_18.d_7.M_default	yeast	pseudosimplitigsAC	18	7	default	0.07	0.00	0.05	76%	13600	0	0	10.539682
yeast.S_pseudosimplitigsAC.k_18.d_7.M_ones	yeast	pseudosimplitigsAC	18	7	ones	51.96	0.89	41.61	81%	2309684	0	0	51.966013
yeast.S_pseudosimplitigsAC.k_18.d_7.M_runs	yeast	pseudosimplitigsAC	18	7	runs	87.65	0.77	76.35	87%	1936844	0	16	87.654887
yeast.S_pseudosimplitigsAC.k_18.d_7.M_zeros	yeast	pseudosimplitigsAC	18	7	zeros	50.33	0.58	40.39	81%	1631456	0	0	50.342449
yeast.S_pseudosimplitigsAC.k_18.d_8.M_default	yeast	pseudosimplitigsAC	18	8	default	0.08	0.00	0.05	75%	13600	0	0	10.438806
yeast.S_pseudosimplitigsAC.k_18.d_8.M_ones	yeast	pseudosimplitigsAC	18	8	ones	57.16	0.85	46.16	82%	2310672	0	0	57.168742
yeast.S_pseudosimplitigsAC.k_18.d_8.M_runs	yeast	pseudosimplitigsAC	18	8	runs	72.95	0.72	62.74	87%	1936892	112	16	72.957802
yeast.S_pseudosimplitigsAC.k_18.d_8.M_zeros	yeast	pseudosimplitigsAC	18	8	zeros	60.24	0.67	49.23	82%	1631568	0	0	60.249537
yeast.S_pseudosimplitigsAC.k_18.d_9.M_default	yeast	pseudosimplitigsAC	18	9	default	0.09	0.02	0.04	76%	13600	0	0	12.198468
yeast.S_pseudosimplitigsAC.k_18.d_9.M_ones	yeast	pseudosimplitigsAC	18	9	ones	57.88	0.82	45.64	80%	2312284	0	0	57.886172
yeast.S_pseudosimplitigsAC.k_18.d_9.M_runs	yeast	pseudosimplitigsAC	18	9	runs	87.69	0.66	77.00	88%	1936732	0	16	87.697515
yeast.S_pseudosimplitigsAC.k_18.d_9.M_zeros	yeast	pseudosimplitigsAC	18	9	zeros	49.98	0.54	39.94	80%	1631532	0	0	49.993775
yeast.S_pseudosimplitigs.k_19.d_1.M_default	yeast	pseudosimplitigs	19	1	default	0.17	0.01	0.08	52%	13612	1064	0	23.534048
yeast.S_pseudosimplitigs.k_19.d_1.M_ones	yeast	pseudosimplitigs	19	1	ones	105.91	6.91	69.75	72%	2314248	11312	0	105.921313
yeast.S_pseudosimplitigs.k_19.d_1.M_runs	yeast	pseudosimplitigs	19	1	runs	158.08	8.07	117.91	79%	1937044	24112	56	158.099355
yeast.S_pseudosimplitigs.k_19.d_1.M_zeros	yeast	pseudosimplitigs	19	1	zeros	107.62	1.70	74.50	70%	1631660	16	0	107.632664
yeast.S_pseudosimplitigs.k_19.d_10.M_default	yeast	pseudosimplitigs	19	10	default	0.11	0.01	0.06	65%	13608	520	0	28.620516
yeast.S_pseudosimplitigs.k_19.d_10.M_ones	yeast	pseudosimplitigs	19	10	ones	82.73	1.97	61.44	76%	2313804	24	0	82.742056
yeast.S_pseudosimplitigs.k_19.d_10.M_runs	yeast	pseudosimplitigs	19	10	runs	141.71	1.44	113.65	81%	1936800	3296	16	141.720978
yeast.S_pseudosimplitigs.k_19.d_10.M_zeros	yeast	pseudosimplitigs	19	10	zeros	97.94	9.73	60.71	71%	1626400	16824	0	97.958279
yeast.S_pseudosimplitigs.k_19.d_11.M_default	yeast	pseudosimplitigs	19	11	default	0.16	0.02	0.05	44%	13592	0	0	20.513131
yeast.S_pseudosimplitigs.k_19.d_11.M_ones	yeast	pseudosimplitigs	19	11	ones	94.00	1.88	69.84	76%	2315432	0	0	94.018441
yeast.S_pseudosimplitigs.k_19.d_11.M_runs	yeast	pseudosimplitigs	19	11	runs	109.75	1.79	92.97	86%	1936872	32	16	109.762632
yeast.S_pseudosimplitigs.k_19.d_11.M_zeros	yeast	pseudosimplitigs	19	11	zeros	87.57	1.48	58.43	68%	1631496	0	0	87.586174
yeast.S_pseudosimplitigs.k_19.d_12.M_default	yeast	pseudosimplitigs	19	12	default	0.08	0.01	0.05	75%	13608	0	0	20.45534
yeast.S_pseudosimplitigs.k_19.d_12.M_ones	yeast	pseudosimplitigs	19	12	ones	113.86	6.75	79.28	75%	2316696	0	0	113.866273
yeast.S_pseudosimplitigs.k_19.d_12.M_runs	yeast	pseudosimplitigs	19	12	runs	135.29	3.84	103.33	79%	1936832	40	16	135.300932
yeast.S_pseudosimplitigs.k_19.d_12.M_zeros	yeast	pseudosimplitigs	19	12	zeros	89.15	2.42	67.07	77%	1631568	0	0	89.167998
yeast.S_pseudosimplitigs.k_19.d_2.M_default	yeast	pseudosimplitigs	19	2	default	0.17	0.02	0.05	40%	13612	0	0	32.476332
yeast.S_pseudosimplitigs.k_19.d_2.M_ones	yeast	pseudosimplitigs	19	2	ones	95.06	1.53	59.30	64%	2312228	16	0	95.070919
yeast.S_pseudosimplitigs.k_19.d_2.M_runs	yeast	pseudosimplitigs	19	2	runs	124.65	7.56	94.51	81%	1936944	22048	16	124.65757
yeast.S_pseudosimplitigs.k_19.d_2.M_zeros	yeast	pseudosimplitigs	19	2	zeros	96.63	1.16	73.05	76%	1631636	5952	0	96.640915
yeast.S_pseudosimplitigs.k_19.d_3.M_default	yeast	pseudosimplitigs	19	3	default	0.14	0.00	0.06	48%	13612	2344	0	21.437686
yeast.S_pseudosimplitigs.k_19.d_3.M_ones	yeast	pseudosimplitigs	19	3	ones	108.33	1.83	78.98	74%	2311840	0	0	108.339589
yeast.S_pseudosimplitigs.k_19.d_3.M_runs	yeast	pseudosimplitigs	19	3	runs	131.41	1.37	105.93	81%	1936828	40	16	131.425284
yeast.S_pseudosimplitigs.k_19.d_3.M_zeros	yeast	pseudosimplitigs	19	3	zeros	96.97	1.59	68.35	72%	1631500	0	0	96.981301
yeast.S_pseudosimplitigs.k_19.d_4.M_default	yeast	pseudosimplitigs	19	4	default	0.20	0.02	0.07	51%	13628	6456	0	32.1639
yeast.S_pseudosimplitigs.k_19.d_4.M_ones	yeast	pseudosimplitigs	19	4	ones	93.35	1.41	75.14	82%	2311108	0	0	93.358651
yeast.S_pseudosimplitigs.k_19.d_4.M_runs	yeast	pseudosimplitigs	19	4	runs	115.95	1.44	98.14	85%	1936740	32	16	115.959061
yeast.S_pseudosimplitigs.k_19.d_4.M_zeros	yeast	pseudosimplitigs	19	4	zeros	81.65	1.07	65.82	81%	1631396	5472	0	81.661764
yeast.S_pseudosimplitigs.k_19.d_5.M_default	yeast	pseudosimplitigs	19	5	default	0.17	0.01	0.05	43%	13632	520	0	18.304021
yeast.S_pseudosimplitigs.k_19.d_5.M_ones	yeast	pseudosimplitigs	19	5	ones	89.42	2.16	61.09	70%	2310900	0	0	89.428826
yeast.S_pseudosimplitigs.k_19.d_5.M_runs	yeast	pseudosimplitigs	19	5	runs	133.29	2.16	104.80	80%	1936824	48	16	133.302738
yeast.S_pseudosimplitigs.k_19.d_5.M_zeros	yeast	pseudosimplitigs	19	5	zeros	104.24	1.29	82.84	80%	1631472	0	0	104.251152
yeast.S_pseudosimplitigs.k_19.d_6.M_default	yeast	pseudosimplitigs	19	6	default	0.09	0.01	0.05	73%	13600	0	0	33.457612
yeast.S_pseudosimplitigs.k_19.d_6.M_ones	yeast	pseudosimplitigs	19	6	ones	76.77	1.72	55.65	74%	2310628	0	0	76.783123
yeast.S_pseudosimplitigs.k_19.d_6.M_runs	yeast	pseudosimplitigs	19	6	runs	134.09	1.41	103.01	77%	1936788	48	16	134.103285
yeast.S_pseudosimplitigs.k_19.d_6.M_zeros	yeast	pseudosimplitigs	19	6	zeros	64.32	0.84	49.77	78%	1631460	16	0	64.331875
yeast.S_pseudosimplitigs.k_19.d_7.M_default	yeast	pseudosimplitigs	19	7	default	0.17	0.04	0.05	57%	13540	6536	0	29.929291
yeast.S_pseudosimplitigs.k_19.d_7.M_ones	yeast	pseudosimplitigs	19	7	ones	79.13	1.57	58.37	75%	2310812	0	0	79.139585
yeast.S_pseudosimplitigs.k_19.d_7.M_runs	yeast	pseudosimplitigs	19	7	runs	125.37	1.28	108.09	87%	1936728	32	16	125.377954
yeast.S_pseudosimplitigs.k_19.d_7.M_zeros	yeast	pseudosimplitigs	19	7	zeros	80.33	1.15	62.52	79%	1631436	0	0	80.341618
yeast.S_pseudosimplitigs.k_19.d_8.M_default	yeast	pseudosimplitigs	19	8	default	0.17	0.01	0.06	44%	13168	0	0	17.371145
yeast.S_pseudosimplitigs.k_19.d_8.M_ones	yeast	pseudosimplitigs	19	8	ones	88.31	1.81	65.51	76%	2311180	16	0	88.321963
yeast.S_pseudosimplitigs.k_19.d_8.M_runs	yeast	pseudosimplitigs	19	8	runs	116.82	1.92	99.23	86%	1936836	3472	16	116.82668
yeast.S_pseudosimplitigs.k_19.d_8.M_zeros	yeast	pseudosimplitigs	19	8	zeros	75.81	1.39	61.96	83%	1631608	3728	0	75.834387
yeast.S_pseudosimplitigs.k_19.d_9.M_default	yeast	pseudosimplitigs	19	9	default	0.15	0.02	0.04	44%	13592	520	0	18.584486
yeast.S_pseudosimplitigs.k_19.d_9.M_ones	yeast	pseudosimplitigs	19	9	ones	85.99	1.60	62.42	74%	2312216	0	0	85.993872
yeast.S_pseudosimplitigs.k_19.d_9.M_runs	yeast	pseudosimplitigs	19	9	runs	134.65	2.17	112.18	84%	1936840	0	0	134.659769
yeast.S_pseudosimplitigs.k_19.d_9.M_zeros	yeast	pseudosimplitigs	19	9	zeros	74.25	1.03	55.79	76%	1631668	0	0	74.27085
yeast.S_pseudosimplitigsAC.k_19.d_1.M_default	yeast	pseudosimplitigsAC	19	1	default	0.08	0.01	0.04	70%	13572	0	0	10.690407
yeast.S_pseudosimplitigsAC.k_19.d_1.M_ones	yeast	pseudosimplitigsAC	19	1	ones	56.44	0.83	45.55	82%	2317296	0	0	56.444794
yeast.S_pseudosimplitigsAC.k_19.d_1.M_runs	yeast	pseudosimplitigsAC	19	1	runs	86.40	0.69	75.22	87%	1936944	0	56	86.410987
yeast.S_pseudosimplitigsAC.k_19.d_1.M_zeros	yeast	pseudosimplitigsAC	19	1	zeros	58.00	0.52	47.31	82%	1631744	0	0	58.005849
yeast.S_pseudosimplitigsAC.k_19.d_10.M_default	yeast	pseudosimplitigsAC	19	10	default	0.10	0.01	0.05	69%	13624	0	0	15.660034
yeast.S_pseudosimplitigsAC.k_19.d_10.M_ones	yeast	pseudosimplitigsAC	19	10	ones	99.74	1.57	62.53	64%	2311780	0	0	99.746381
yeast.S_pseudosimplitigsAC.k_19.d_10.M_runs	yeast	pseudosimplitigsAC	19	10	runs	179.80	18.39	134.82	85%	1936828	36928	16	179.812328
yeast.S_pseudosimplitigsAC.k_19.d_10.M_zeros	yeast	pseudosimplitigsAC	19	10	zeros	106.79	0.91	62.35	59%	1631600	0	0	106.798842
yeast.S_pseudosimplitigsAC.k_19.d_11.M_default	yeast	pseudosimplitigsAC	19	11	default	0.07	0.00	0.06	76%	13600	0	0	10.633868
yeast.S_pseudosimplitigsAC.k_19.d_11.M_ones	yeast	pseudosimplitigsAC	19	11	ones	55.07	0.75	42.96	79%	2315476	0	0	55.076966
yeast.S_pseudosimplitigsAC.k_19.d_11.M_runs	yeast	pseudosimplitigsAC	19	11	runs	74.96	0.55	64.58	86%	1936924	0	16	74.96874
yeast.S_pseudosimplitigsAC.k_19.d_11.M_zeros	yeast	pseudosimplitigsAC	19	11	zeros	59.06	0.54	47.04	80%	1631700	0	0	59.070873
yeast.S_pseudosimplitigsAC.k_19.d_12.M_default	yeast	pseudosimplitigsAC	19	12	default	0.08	0.01	0.05	72%	13572	520	0	9.836938
yeast.S_pseudosimplitigsAC.k_19.d_12.M_ones	yeast	pseudosimplitigsAC	19	12	ones	59.62	1.09	47.68	81%	2316492	0	0	59.631384
yeast.S_pseudosimplitigsAC.k_19.d_12.M_runs	yeast	pseudosimplitigsAC	19	12	runs	89.33	0.76	78.21	88%	1936816	232	16	89.339982
yeast.S_pseudosimplitigsAC.k_19.d_12.M_zeros	yeast	pseudosimplitigsAC	19	12	zeros	58.40	0.56	47.34	82%	1631472	312	0	58.406934
yeast.S_pseudosimplitigsAC.k_19.d_2.M_default	yeast	pseudosimplitigsAC	19	2	default	0.08	0.02	0.04	72%	13572	0	0	10.347072
yeast.S_pseudosimplitigsAC.k_19.d_2.M_ones	yeast	pseudosimplitigsAC	19	2	ones	56.86	0.80	45.51	81%	2313544	0	0	56.871575
yeast.S_pseudosimplitigsAC.k_19.d_2.M_runs	yeast	pseudosimplitigsAC	19	2	runs	86.18	0.60	74.62	87%	1936808	8	24	86.19078
yeast.S_pseudosimplitigsAC.k_19.d_2.M_zeros	yeast	pseudosimplitigsAC	19	2	zeros	53.43	0.54	43.02	81%	1631604	0	0	53.441672
yeast.S_pseudosimplitigsAC.k_19.d_3.M_default	yeast	pseudosimplitigsAC	19	3	default	0.07	0.01	0.05	77%	13592	0	0	12.709788
yeast.S_pseudosimplitigsAC.k_19.d_3.M_ones	yeast	pseudosimplitigsAC	19	3	ones	61.18	0.83	48.14	80%	2311760	0	0	61.186277
yeast.S_pseudosimplitigsAC.k_19.d_3.M_runs	yeast	pseudosimplitigsAC	19	3	runs	76.49	0.74	66.41	87%	1936832	0	16	76.504163
yeast.S_pseudosimplitigsAC.k_19.d_3.M_zeros	yeast	pseudosimplitigsAC	19	3	zeros	55.36	0.70	44.04	80%	1631436	0	0	55.371502
yeast.S_pseudosimplitigsAC.k_19.d_4.M_default	yeast	pseudosimplitigsAC	19	4	default	0.09	0.01	0.05	79%	13600	0	0	12.354617
yeast.S_pseudosimplitigsAC.k_19.d_4.M_ones	yeast	pseudosimplitigsAC	19	4	ones	60.31	0.87	46.87	79%	2310924	0	0	60.319357
yeast.S_pseudosimplitigsAC.k_19.d_4.M_runs	yeast	pseudosimplitigsAC	19	4	runs	90.07	0.64	78.07	87%	1936840	0	16	90.078158
yeast.S_pseudosimplitigsAC.k_19.d_4.M_zeros	yeast	pseudosimplitigsAC	19	4	zeros	50.77	0.52	40.83	81%	1631472	0	0	50.781602
yeast.S_pseudosimplitigsAC.k_19.d_5.M_default	yeast	pseudosimplitigsAC	19	5	default	0.08	0.01	0.04	72%	13600	0	0	9.765136
yeast.S_pseudosimplitigsAC.k_19.d_5.M_ones	yeast	pseudosimplitigsAC	19	5	ones	53.27	0.74	42.99	82%	2310652	0	0	53.274203
yeast.S_pseudosimplitigsAC.k_19.d_5.M_runs	yeast	pseudosimplitigsAC	19	5	runs	74.89	0.57	64.76	87%	1936820	0	16	74.901234
yeast.S_pseudosimplitigsAC.k_19.d_5.M_zeros	yeast	pseudosimplitigsAC	19	5	zeros	54.19	0.55	44.12	82%	1631576	0	0	54.203428
yeast.S_pseudosimplitigsAC.k_19.d_6.M_default	yeast	pseudosimplitigsAC	19	6	default	0.08	0.01	0.04	68%	13572	0	0	10.411059
yeast.S_pseudosimplitigsAC.k_19.d_6.M_ones	yeast	pseudosimplitigsAC	19	6	ones	57.41	0.85	46.62	82%	2310332	0	0	57.420042
yeast.S_pseudosimplitigsAC.k_19.d_6.M_runs	yeast	pseudosimplitigsAC	19	6	runs	77.58	0.64	66.11	86%	1936728	0	16	77.592861
yeast.S_pseudosimplitigsAC.k_19.d_6.M_zeros	yeast	pseudosimplitigsAC	19	6	zeros	57.27	0.56	46.69	82%	1631608	0	0	57.283125
yeast.S_pseudosimplitigsAC.k_19.d_7.M_default	yeast	pseudosimplitigsAC	19	7	default	0.07	0.00	0.04	71%	13572	0	0	10.720115
yeast.S_pseudosimplitigsAC.k_19.d_7.M_ones	yeast	pseudosimplitigsAC	19	7	ones	61.06	0.81	49.07	81%	2310596	0	0	61.071029
yeast.S_pseudosimplitigsAC.k_19.d_7.M_runs	yeast	pseudosimplitigsAC	19	7	runs	85.16	0.95	72.99	86%	1936732	0	16	85.172575
yeast.S_pseudosimplitigsAC.k_19.d_7.M_zeros	yeast	pseudosimplitigsAC	19	7	zeros	60.14	0.54	48.50	81%	1631432	0	0	60.146749
yeast.S_pseudosimplitigsAC.k_19.d_8.M_default	yeast	pseudosimplitigsAC	19	8	default	0.08	0.00	0.05	75%	13572	0	0	9.608054
yeast.S_pseudosimplitigsAC.k_19.d_8.M_ones	yeast	pseudosimplitigsAC	19	8	ones	49.79	0.67	39.66	81%	2311060	0	0	49.794684
yeast.S_pseudosimplitigsAC.k_19.d_8.M_runs	yeast	pseudosimplitigsAC	19	8	runs	83.28	0.65	72.51	87%	1936752	0	16	83.285116
yeast.S_pseudosimplitigsAC.k_19.d_8.M_zeros	yeast	pseudosimplitigsAC	19	8	zeros	58.04	0.45	47.11	81%	1631436	0	0	58.047291
yeast.S_pseudosimplitigsAC.k_19.d_9.M_default	yeast	pseudosimplitigsAC	19	9	default	0.08	0.00	0.05	72%	13572	0	0	9.439322
yeast.S_pseudosimplitigsAC.k_19.d_9.M_ones	yeast	pseudosimplitigsAC	19	9	ones	56.02	0.79	44.87	81%	2311936	0	0	56.025653
yeast.S_pseudosimplitigsAC.k_19.d_9.M_runs	yeast	pseudosimplitigsAC	19	9	runs	82.08	0.91	70.67	87%	1936792	0	16	82.087494
yeast.S_pseudosimplitigsAC.k_19.d_9.M_zeros	yeast	pseudosimplitigsAC	19	9	zeros	53.87	0.48	44.16	82%	1631616	0	0	53.878047
yeast.S_pseudosimplitigs.k_20.d_1.M_default	yeast	pseudosimplitigs	20	1	default	0.15	0.02	0.05	53%	13588	6488	0	25.927307
yeast.S_pseudosimplitigs.k_20.d_1.M_ones	yeast	pseudosimplitigs	20	1	ones	79.48	1.45	54.39	70%	2316104	0	0	79.491241
yeast.S_pseudosimplitigs.k_20.d_1.M_runs	yeast	pseudosimplitigs	20	1	runs	138.39	1.80	106.28	78%	1936860	56	32	138.396147
yeast.S_pseudosimplitigs.k_20.d_1.M_zeros	yeast	pseudosimplitigs	20	1	zeros	87.54	1.35	67.99	79%	1631692	0	0	87.551218
yeast.S_pseudosimplitigs.k_20.d_10.M_default	yeast	pseudosimplitigs	20	10	default	0.08	0.00	0.05	73%	13592	0	0	19.693244
yeast.S_pseudosimplitigs.k_20.d_10.M_ones	yeast	pseudosimplitigs	20	10	ones	74.57	1.40	53.96	74%	2312844	0	0	74.578736
yeast.S_pseudosimplitigs.k_20.d_10.M_runs	yeast	pseudosimplitigs	20	10	runs	134.56	2.66	115.96	88%	1936852	40	16	134.575945
yeast.S_pseudosimplitigs.k_20.d_10.M_zeros	yeast	pseudosimplitigs	20	10	zeros	82.71	1.06	58.39	71%	1631664	0	0	82.722143
yeast.S_pseudosimplitigs.k_20.d_11.M_default	yeast	pseudosimplitigs	20	11	default	0.35	0.02	0.07	27%	13608	0	0	28.943523
yeast.S_pseudosimplitigs.k_20.d_11.M_ones	yeast	pseudosimplitigs	20	11	ones	124.09	18.09	62.36	64%	2310556	43080	0	124.097567
yeast.S_pseudosimplitigs.k_20.d_11.M_runs	yeast	pseudosimplitigs	20	11	runs	157.21	24.24	105.38	82%	1930184	57304	16	157.218496
yeast.S_pseudosimplitigs.k_20.d_11.M_zeros	yeast	pseudosimplitigs	20	11	zeros	123.38	15.80	71.97	71%	1631724	30472	0	123.389705
yeast.S_pseudosimplitigs.k_20.d_12.M_default	yeast	pseudosimplitigs	20	12	default	0.09	0.02	0.04	71%	13416	0	0	15.991352
yeast.S_pseudosimplitigs.k_20.d_12.M_ones	yeast	pseudosimplitigs	20	12	ones	65.91	1.30	53.31	82%	2316140	0	0	65.915863
yeast.S_pseudosimplitigs.k_20.d_12.M_runs	yeast	pseudosimplitigs	20	12	runs	126.26	13.07	93.18	84%	1936920	49576	16	126.268458
yeast.S_pseudosimplitigs.k_20.d_12.M_zeros	yeast	pseudosimplitigs	20	12	zeros	64.52	0.85	49.66	78%	1631668	0	0	64.53212
yeast.S_pseudosimplitigs.k_20.d_2.M_default	yeast	pseudosimplitigs	20	2	default	0.18	0.01	0.07	48%	13628	6456	0	30.648202
yeast.S_pseudosimplitigs.k_20.d_2.M_ones	yeast	pseudosimplitigs	20	2	ones	79.01	1.03	55.31	71%	2313360	0	0	79.014325
yeast.S_pseudosimplitigs.k_20.d_2.M_runs	yeast	pseudosimplitigs	20	2	runs	126.61	1.27	111.95	89%	1936816	24	16	126.613755
yeast.S_pseudosimplitigs.k_20.d_2.M_zeros	yeast	pseudosimplitigs	20	2	zeros	95.23	1.15	79.78	84%	1631588	0	0	95.235299
yeast.S_pseudosimplitigs.k_20.d_3.M_default	yeast	pseudosimplitigs	20	3	default	0.16	0.00	0.05	40%	13612	0	0	18.848662
yeast.S_pseudosimplitigs.k_20.d_3.M_ones	yeast	pseudosimplitigs	20	3	ones	84.68	1.37	67.77	81%	2312332	0	0	84.688499
yeast.S_pseudosimplitigs.k_20.d_3.M_runs	yeast	pseudosimplitigs	20	3	runs	147.65	2.53	113.67	78%	1936836	5944	16	147.665612
yeast.S_pseudosimplitigs.k_20.d_3.M_zeros	yeast	pseudosimplitigs	20	3	zeros	120.74	1.35	95.58	80%	1631344	0	0	120.753811
yeast.S_pseudosimplitigs.k_20.d_4.M_default	yeast	pseudosimplitigs	20	4	default	0.16	0.02	0.05	47%	13612	1472	0	19.502812
yeast.S_pseudosimplitigs.k_20.d_4.M_ones	yeast	pseudosimplitigs	20	4	ones	106.30	1.61	72.84	70%	2311716	0	0	106.310289
yeast.S_pseudosimplitigs.k_20.d_4.M_runs	yeast	pseudosimplitigs	20	4	runs	123.80	1.49	104.70	85%	1936816	32	16	123.812061
yeast.S_pseudosimplitigs.k_20.d_4.M_zeros	yeast	pseudosimplitigs	20	4	zeros	128.23	6.68	81.34	68%	1626484	18904	0	128.238485
yeast.S_pseudosimplitigs.k_20.d_5.M_default	yeast	pseudosimplitigs	20	5	default	0.19	0.02	0.06	49%	13588	0	0	21.276166
yeast.S_pseudosimplitigs.k_20.d_5.M_ones	yeast	pseudosimplitigs	20	5	ones	91.82	1.99	70.08	78%	2311108	0	0	91.825298
yeast.S_pseudosimplitigs.k_20.d_5.M_runs	yeast	pseudosimplitigs	20	5	runs	136.21	1.88	114.27	85%	1936792	32	16	136.217798
yeast.S_pseudosimplitigs.k_20.d_5.M_zeros	yeast	pseudosimplitigs	20	5	zeros	99.06	1.70	71.10	73%	1631020	0	0	99.074374
yeast.S_pseudosimplitigs.k_20.d_6.M_default	yeast	pseudosimplitigs	20	6	default	0.22	0.03	0.05	37%	13156	0	0	30.274046
yeast.S_pseudosimplitigs.k_20.d_6.M_ones	yeast	pseudosimplitigs	20	6	ones	109.09	2.87	77.16	73%	2311256	0	0	109.100082
