pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	18	3	ones	40.69	0.97	30.56	77%	1592760	0	0	40.694925
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	18	3	runs	60.73	0.58	51.77	86%	984296	0	16	60.74278
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	18	3	zeros	39.71	0.57	30.36	77%	1003396	0	0	39.714603
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_4.M_default	spneumoniae-pangenome	pseudosimplitigsAC	18	4	default	0.07	0.00	0.04	67%	11312	0	0	6.720784
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	18	4	ones	37.06	0.64	29.80	82%	1582404	0	0	37.069676
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	18	4	runs	52.34	0.56	45.12	87%	984044	8	16	52.349392
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	18	4	zeros	35.40	0.42	28.40	81%	993068	0	0	35.405514
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_5.M_default	spneumoniae-pangenome	pseudosimplitigsAC	18	5	default	0.08	0.02	0.03	72%	11248	2176	0	11.643475
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	18	5	ones	38.04	0.79	29.96	80%	1579996	536	0	38.05316
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	18	5	runs	64.80	0.96	48.09	75%	984660	3232	16	64.811127
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	18	5	zeros	42.46	3.49	29.37	77%	987100	7224	0	42.468897
spneumoniae-pangenome.S_streaming.k_18.d_na.M_default	spneumoniae-pangenome	streaming	18	na	default	0.07	0.02	0.03	73%	11328	0	0	19.212559
spneumoniae-pangenome.S_streaming.k_18.d_na.M_ones	spneumoniae-pangenome	streaming	18	na	ones	60.48	9.37	30.37	65%	1579936	39752	0	60.489155
spneumoniae-pangenome.S_streaming.k_18.d_na.M_runs	spneumoniae-pangenome	streaming	18	na	runs	67.91	3.60	51.39	80%	983720	31616	16	67.921593
spneumoniae-pangenome.S_streaming.k_18.d_na.M_zeros	spneumoniae-pangenome	streaming	18	na	zeros	49.36	6.58	30.84	75%	990052	37824	0	49.373841
spneumoniae-pangenome.S_greedy.k_19.d_na.M_default	spneumoniae-pangenome	greedy	19	na	default	0.06	0.01	0.03	80%	10496	520	0	7.131817
spneumoniae-pangenome.S_greedy.k_19.d_na.M_ones	spneumoniae-pangenome	greedy	19	na	ones	41.79	0.81	32.77	80%	1531108	0	0	41.796829
spneumoniae-pangenome.S_greedy.k_19.d_na.M_runs	spneumoniae-pangenome	greedy	19	na	runs	68.31	3.55	50.91	79%	986288	10200	0	68.319748
spneumoniae-pangenome.S_greedy.k_19.d_na.M_zeros	spneumoniae-pangenome	greedy	19	na	zeros	41.38	0.50	32.44	79%	972172	0	0	41.388442
spneumoniae-pangenome.S_greedyAC.k_19.d_na.M_default	spneumoniae-pangenome	greedyAC	19	na	default	0.05	0.00	0.04	76%	10508	520	0	9.42785
spneumoniae-pangenome.S_greedyAC.k_19.d_na.M_ones	spneumoniae-pangenome	greedyAC	19	na	ones	43.61	0.90	35.31	83%	1531212	0	0	43.619356
spneumoniae-pangenome.S_greedyAC.k_19.d_na.M_runs	spneumoniae-pangenome	greedyAC	19	na	runs	61.68	0.97	51.59	85%	989588	0	0	61.689864
spneumoniae-pangenome.S_greedyAC.k_19.d_na.M_zeros	spneumoniae-pangenome	greedyAC	19	na	zeros	41.64	1.05	31.58	78%	972236	0	0	41.651317
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	19	1	default	0.08	0.01	0.05	79%	13644	0	0	10.337209
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	1	ones	45.00	1.05	35.57	81%	1660144	0	0	45.012174
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	1	runs	59.57	0.82	50.41	85%	1010312	16744	16	59.576137
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	1	zeros	46.22	1.08	35.82	79%	1057152	0	0	46.225402
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	19	2	default	0.07	0.01	0.04	72%	12044	0	0	16.88384
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	2	ones	54.30	5.91	33.09	71%	1646104	21232	0	54.314155
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	2	runs	73.27	2.78	51.58	74%	1001096	24072	16	73.279862
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	2	zeros	49.26	2.82	33.75	74%	1041336	12728	0	49.271036
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	19	3	default	0.09	0.01	0.04	71%	11852	5544	0	10.996817
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	3	ones	46.23	0.74	36.52	80%	1632032	0	0	46.237959
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	3	runs	89.60	14.78	55.41	78%	996980	90856	16	89.608346
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	3	zeros	41.44	0.58	31.44	77%	1027384	0	0	41.448721
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	19	4	default	0.10	0.01	0.05	72%	11788	0	0	16.903986
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	4	ones	54.74	1.48	41.79	79%	1622792	4880	0	54.753035
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	4	runs	79.16	1.32	63.11	81%	996492	7128	16	79.170673
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	4	zeros	47.66	0.78	34.20	73%	1017884	14200	0	47.672486
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	19	5	default	0.07	0.00	0.04	72%	11828	0	0	14.154438
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	5	ones	45.62	1.28	34.56	78%	1619488	0	0	45.628263
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	5	runs	58.31	0.76	48.82	85%	998292	5232	16	58.315125
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	5	zeros	45.98	0.71	35.75	79%	1017260	0	0	45.987903
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_1.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	1	default	0.07	0.00	0.05	75%	13604	0	0	9.163968
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	1	ones	43.51	0.81	33.43	78%	1660288	0	0	43.517937
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	1	runs	63.70	0.67	54.08	85%	1010400	0	16	63.705325
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	1	zeros	42.14	0.51	33.32	80%	1056104	0	0	42.151417
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_2.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	2	default	0.07	0.00	0.04	71%	13596	520	0	7.497864
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	2	ones	47.89	5.47	32.97	80%	1644356	62248	0	47.895932
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	2	runs	67.09	5.63	51.65	85%	1001052	82296	16	67.101928
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	2	zeros	47.19	4.24	33.43	79%	1039192	36552	0	47.198559
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_3.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	3	default	0.07	0.01	0.04	78%	13620	0	0	8.968901
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	3	ones	45.44	0.81	35.62	80%	1632024	0	0	45.445765
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	3	runs	66.75	0.72	56.84	86%	998992	0	16	66.757902
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	3	zeros	45.06	0.61	34.42	77%	1027184	0	0	45.067405
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_4.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	4	default	0.07	0.01	0.04	72%	13596	3496	0	7.207753
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	4	ones	37.86	0.69	30.19	81%	1625812	16	0	37.873557
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	4	runs	56.66	0.40	49.12	87%	998308	15768	16	56.66777
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	4	zeros	41.58	0.66	32.79	80%	1021224	8968	0	41.58775
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_5.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	5	default	0.07	0.00	0.04	74%	13620	520	0	7.050637
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	5	ones	37.70	0.65	30.08	81%	1619552	16	0	37.707824
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	5	runs	57.58	0.49	49.99	87%	998304	14432	16	57.590362
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	5	zeros	39.31	0.50	31.93	82%	1017276	288	0	39.316225
spneumoniae-pangenome.S_streaming.k_19.d_na.M_default	spneumoniae-pangenome	streaming	19	na	default	0.08	0.00	0.05	79%	13604	5832	0	10.478403
spneumoniae-pangenome.S_streaming.k_19.d_na.M_ones	spneumoniae-pangenome	streaming	19	na	ones	48.52	0.78	37.21	78%	1619760	0	0	48.532876
spneumoniae-pangenome.S_streaming.k_19.d_na.M_runs	spneumoniae-pangenome	streaming	19	na	runs	103.45	10.34	62.12	70%	990372	65184	16	103.46362
spneumoniae-pangenome.S_streaming.k_19.d_na.M_zeros	spneumoniae-pangenome	streaming	19	na	zeros	72.15	7.68	36.83	61%	1013900	30304	0	72.157407
spneumoniae-pangenome.S_greedy.k_20.d_na.M_default	spneumoniae-pangenome	greedy	20	na	default	0.07	0.01	0.04	78%	10796	0	0	9.84213
spneumoniae-pangenome.S_greedy.k_20.d_na.M_ones	spneumoniae-pangenome	greedy	20	na	ones	44.18	0.70	33.83	78%	1565896	0	0	44.188451
spneumoniae-pangenome.S_greedy.k_20.d_na.M_runs	spneumoniae-pangenome	greedy	20	na	runs	62.39	0.51	53.24	86%	1004140	0	0	62.394393
spneumoniae-pangenome.S_greedy.k_20.d_na.M_zeros	spneumoniae-pangenome	greedy	20	na	zeros	41.41	0.45	32.08	78%	989524	0	0	41.414975
spneumoniae-pangenome.S_greedyAC.k_20.d_na.M_default	spneumoniae-pangenome	greedyAC	20	na	default	0.07	0.01	0.04	80%	10780	0	0	8.59047
spneumoniae-pangenome.S_greedyAC.k_20.d_na.M_ones	spneumoniae-pangenome	greedyAC	20	na	ones	41.17	0.66	31.38	77%	1565880	0	0	41.178352
spneumoniae-pangenome.S_greedyAC.k_20.d_na.M_runs	spneumoniae-pangenome	greedyAC	20	na	runs	72.79	0.56	57.18	79%	1004184	8520	0	72.803799
spneumoniae-pangenome.S_greedyAC.k_20.d_na.M_zeros	spneumoniae-pangenome	greedyAC	20	na	zeros	45.27	0.61	34.02	76%	989256	0	0	45.274444
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	20	1	default	0.08	0.01	0.05	80%	13612	0	0	19.773689
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	1	ones	57.86	6.95	38.52	78%	1695084	8400	0	57.864857
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	1	runs	83.00	6.50	65.02	86%	1023380	29376	16	83.007544
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	1	zeros	53.74	6.20	36.02	78%	1075332	11184	0	53.745002
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	20	2	default	0.07	0.01	0.04	80%	13620	0	0	10.881017
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	2	ones	47.56	0.88	37.33	80%	1676900	0	0	47.568564
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	2	runs	70.58	0.72	59.89	85%	1022768	0	16	70.584978
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	2	zeros	46.15	0.41	37.64	82%	1058048	0	0	46.159762
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	20	3	default	0.07	0.01	0.04	78%	13616	1120	0	12.462073
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	3	ones	48.94	0.96	37.19	77%	1667308	5392	0	48.947341
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	3	runs	71.02	0.64	61.53	87%	1021500	2456	16	71.030687
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	3	zeros	45.55	0.56	33.87	75%	1048840	16	0	45.557805
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	20	4	default	0.09	0.00	0.05	72%	12072	0	0	11.627305
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	4	ones	47.04	1.70	35.99	80%	1662324	16	0	47.047506
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	4	runs	69.84	0.77	59.97	86%	1014804	2768	16	69.849328
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	4	zeros	46.38	0.83	35.44	78%	1041824	5640	0	46.392895
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	20	5	default	0.09	0.01	0.05	74%	11812	5032	0	11.70461
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	5	ones	49.05	2.48	36.51	79%	1648196	9064	0	49.06293
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	5	runs	66.51	1.95	54.68	85%	1009820	13360	16	66.517416
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	5	zeros	45.20	1.46	33.24	76%	1027992	13752	0	45.206001
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1.M_default	spneumoniae-pangenome	pseudosimplitigsAC	20	1	default	0.09	0.01	0.05	68%	12628	0	0	10.673588
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	20	1	ones	46.45	0.73	35.20	77%	1698168	0	0	46.461034
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	20	1	runs	71.60	0.67	61.92	87%	1025320	0	16	71.611344
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	20	1	zeros	50.42	0.53	39.01	78%	1079412	0	0	50.423642
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_2.M_default	spneumoniae-pangenome	pseudosimplitigsAC	20	2	default	0.08	0.00	0.05	73%	13576	520	0	7.616277
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	20	2	ones	42.17	0.59	34.09	82%	1676860	0	0	42.173871
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	20	2	runs	58.80	0.48	50.13	86%	1022732	168	16	58.809813
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	20	2	zeros	41.30	0.44	33.45	82%	1058116	0	0	41.310565
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_3.M_default	spneumoniae-pangenome	pseudosimplitigsAC	20	3	default	0.07	0.01	0.04	75%	13568	768	0	10.571582
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	20	3	ones	57.65	2.47	44.61	81%	1665476	11240	0	57.658051
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	20	3	runs	70.87	1.93	57.65	84%	1019644	12032	16	70.879558
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	20	3	zeros	50.79	1.75	37.19	76%	1046344	12248	0	50.795539
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_4.M_default	spneumoniae-pangenome	pseudosimplitigsAC	20	4	default	0.08	0.01	0.04	70%	13588	520	0	8.926521
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	20	4	ones	49.42	3.84	32.34	73%	1659312	44368	0	49.430687
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	20	4	runs	77.25	6.18	54.24	78%	1012912	87256	16	77.261983
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	20	4	zeros	62.98	13.21	32.47	72%	1038256	68720	0	62.993544
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_5.M_default	spneumoniae-pangenome	pseudosimplitigsAC	20	5	default	0.07	0.00	0.06	78%	13620	520	0	8.984754
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	20	5	ones	41.90	0.85	31.78	77%	1651380	0	0	41.912577
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	20	5	runs	71.96	0.55	55.50	77%	1011484	40	16	71.971846
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	20	5	zeros	43.83	0.60	33.24	77%	1031996	0	0	43.838941
spneumoniae-pangenome.S_streaming.k_20.d_na.M_default	spneumoniae-pangenome	streaming	20	na	default	0.07	0.00	0.04	76%	13616	2400	0	9.722831
spneumoniae-pangenome.S_streaming.k_20.d_na.M_ones	spneumoniae-pangenome	streaming	20	na	ones	51.76	7.07	32.54	76%	1650752	8864	0	51.770614
spneumoniae-pangenome.S_streaming.k_20.d_na.M_runs	spneumoniae-pangenome	streaming	20	na	runs	86.15	10.49	56.82	78%	1006128	23568	0	86.156861
spneumoniae-pangenome.S_streaming.k_20.d_na.M_zeros	spneumoniae-pangenome	streaming	20	na	zeros	58.22	10.36	34.12	76%	1032236	18016	0	58.227692
spneumoniae-pangenome.S_greedy.k_21.d_na.M_default	spneumoniae-pangenome	greedy	21	na	default	0.07	0.00	0.04	70%	11032	520	0	15.036945
spneumoniae-pangenome.S_greedy.k_21.d_na.M_ones	spneumoniae-pangenome	greedy	21	na	ones	48.83	4.10	33.64	77%	1595276	25872	0	48.835537
spneumoniae-pangenome.S_greedy.k_21.d_na.M_runs	spneumoniae-pangenome	greedy	21	na	runs	69.95	3.76	53.17	81%	1016996	20024	16	69.961233
spneumoniae-pangenome.S_greedy.k_21.d_na.M_zeros	spneumoniae-pangenome	greedy	21	na	zeros	47.16	3.74	32.04	75%	1001072	18680	0	47.165001
spneumoniae-pangenome.S_greedyAC.k_21.d_na.M_default	spneumoniae-pangenome	greedyAC	21	na	default	0.07	0.01	0.04	73%	11036	520	0	18.386299
spneumoniae-pangenome.S_greedyAC.k_21.d_na.M_ones	spneumoniae-pangenome	greedyAC	21	na	ones	50.84	2.58	36.72	77%	1596092	5048	0	50.852111
spneumoniae-pangenome.S_greedyAC.k_21.d_na.M_runs	spneumoniae-pangenome	greedyAC	21	na	runs	68.99	1.70	55.58	83%	1015564	1504	0	69.00307
spneumoniae-pangenome.S_greedyAC.k_21.d_na.M_zeros	spneumoniae-pangenome	greedyAC	21	na	zeros	50.68	1.81	38.04	78%	1000868	7872	0	50.686276
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	21	1	default	0.08	0.01	0.04	69%	12888	3680	0	20.727107
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	21	1	ones	64.33	6.46	38.60	70%	1721356	14544	0	64.33983
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	21	1	runs	85.67	6.58	59.47	77%	1036848	49080	16	85.675958
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	21	1	zeros	61.31	5.31	37.78	70%	1088524	32096	0	61.322057
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	21	2	default	0.10	0.00	0.06	72%	12648	0	0	9.450944
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	21	2	ones	54.99	5.44	35.84	75%	1710236	16096	0	54.99652
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	21	2	runs	74.75	3.98	56.37	80%	1035568	25592	16	74.763892
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	21	2	zeros	46.33	2.65	34.28	79%	1076204	7264	0	46.34058
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	21	3	default	0.09	0.02	0.05	71%	12356	3272	0	20.813795
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	21	3	ones	47.20	0.82	37.40	80%	1704936	16	0	47.211413
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	21	3	runs	70.82	0.59	59.89	85%	1036304	3056	16	70.826288
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	21	3	zeros	44.18	0.54	34.67	79%	1071704	976	0	44.185997
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	21	4	default	0.07	0.01	0.04	80%	13592	0	0	10.538601
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	21	4	ones	72.42	19.06	38.91	80%	1688308	30392	0	72.427285
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	21	4	runs	90.47	13.20	62.34	83%	1034588	41160	16	90.477629
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	21	4	zeros	49.66	0.67	37.99	77%	1058240	3160	0	49.671204
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	21	5	default	0.09	0.02	0.04	68%	13620	3976	0	11.239353
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	21	5	ones	45.84	0.81	35.97	80%	1686060	0	0	45.852738
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	21	5	runs	66.35	0.55	56.39	85%	1033976	0	16	66.359791
spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	21	5	zeros	42.40	0.47	33.89	81%	1052840	5304	0	42.409421
spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_1.M_default	spneumoniae-pangenome	pseudosimplitigsAC	21	1	default	0.07	0.01	0.04	75%	13632	0	0	7.979228
spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	21	1	ones	42.21	0.56	33.82	81%	1724540	0	0	42.214986
