pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
yeast.S_pseudosimplitigs.k_12.d_5.M_default	yeast	pseudosimplitigs	12	5	default	0.03	0.00	0.02	76%	7264	0	0	4.599452
yeast.S_pseudosimplitigs.k_12.d_5.M_ones	yeast	pseudosimplitigs	12	5	ones	21.93	0.72	17.17	81%	890040	0	0	21.996299
yeast.S_pseudosimplitigs.k_12.d_5.M_runs	yeast	pseudosimplitigs	12	5	runs	34.84	0.49	29.69	86%	598300	0	0	34.90889
yeast.S_pseudosimplitigs.k_12.d_5.M_zeros	yeast	pseudosimplitigs	12	5	zeros	22.05	0.39	17.77	82%	612200	0	0	22.079444
yeast.S_streaming.k_12.d_na.M_default	yeast	streaming	12	na	default	0.06	0.00	0.03	66%	19392	0	0	10.882937
yeast.S_streaming.k_12.d_na.M_ones	yeast	streaming	12	na	ones	38.87	1.51	26.38	71%	1155712	0	0	39.080315
yeast.S_streaming.k_12.d_na.M_runs	yeast	streaming	12	na	runs	84.91	9.13	54.37	74%	441548	0	0	84.963403
yeast.S_streaming.k_12.d_na.M_zeros	yeast	streaming	12	na	zeros	41.63	3.21	26.02	70%	817236	0	0	42.129266
yeast.S_greedy.k_13.d_na.M_default	yeast	greedy	13	na	default	0.05	0.00	0.03	67%	18704	0	0	9.09192
yeast.S_greedy.k_13.d_na.M_ones	yeast	greedy	13	na	ones	39.70	1.06	29.90	77%	1481156	0	0	39.73213
yeast.S_greedy.k_13.d_na.M_runs	yeast	greedy	13	na	runs	58.83	0.73	49.61	85%	998268	0	0	58.853563
yeast.S_greedy.k_13.d_na.M_zeros	yeast	greedy	13	na	zeros	37.40	0.81	28.33	77%	1015692	0	0	37.442689
yeast.S_pseudosimplitigs.k_13.d_1.M_default	yeast	pseudosimplitigs	13	1	default	0.09	0.00	0.05	61%	25280	0	0	15.521627
yeast.S_pseudosimplitigs.k_13.d_1.M_ones	yeast	pseudosimplitigs	13	1	ones	61.61	2.19	41.68	71%	1881172	0	0	61.662634
yeast.S_pseudosimplitigs.k_13.d_1.M_runs	yeast	pseudosimplitigs	13	1	runs	99.19	1.78	79.95	82%	1184304	0	0	99.245655
yeast.S_pseudosimplitigs.k_13.d_1.M_zeros	yeast	pseudosimplitigs	13	1	zeros	57.44	1.37	40.69	73%	1419684	0	0	57.478502
yeast.S_pseudosimplitigs.k_13.d_2.M_default	yeast	pseudosimplitigs	13	2	default	0.06	0.00	0.04	68%	21632	0	0	415.965881
yeast.S_pseudosimplitigs.k_13.d_2.M_ones	yeast	pseudosimplitigs	13	2	ones	758.96	3.58	36.01	5%	1509340	0	0	759.013864
yeast.S_pseudosimplitigs.k_13.d_2.M_runs	yeast	pseudosimplitigs	13	2	runs	2854.83	3.04	63.46	2%	939896	0	0	2854.908893
yeast.S_pseudosimplitigs.k_13.d_2.M_zeros	yeast	pseudosimplitigs	13	2	zeros	830.73	2.57	36.82	4%	1065084	0	0	830.780678
yeast.S_pseudosimplitigs.k_13.d_3.M_default	yeast	pseudosimplitigs	13	3	default	0.07	0.00	0.03	62%	20480	0	0	9.304297
yeast.S_pseudosimplitigs.k_13.d_3.M_ones	yeast	pseudosimplitigs	13	3	ones	43.75	0.83	32.69	76%	1633772	0	0	43.803274
yeast.S_pseudosimplitigs.k_13.d_3.M_runs	yeast	pseudosimplitigs	13	3	runs	70.68	2.42	57.15	84%	970528	0	0	70.718203
yeast.S_pseudosimplitigs.k_13.d_3.M_zeros	yeast	pseudosimplitigs	13	3	zeros	42.03	1.14	32.03	78%	1070424	0	0	42.067185
yeast.S_pseudosimplitigs.k_13.d_4.M_default	yeast	pseudosimplitigs	13	4	default	0.82	0.01	0.04	6%	19936	0	0	14.47581
yeast.S_pseudosimplitigs.k_13.d_4.M_ones	yeast	pseudosimplitigs	13	4	ones	49.38	2.15	32.54	70%	1532760	0	0	49.601938
yeast.S_pseudosimplitigs.k_13.d_4.M_runs	yeast	pseudosimplitigs	13	4	runs	75.77	1.76	57.54	78%	982748	0	0	75.846561
yeast.S_pseudosimplitigs.k_13.d_4.M_zeros	yeast	pseudosimplitigs	13	4	zeros	45.73	1.10	31.94	72%	1080084	0	0	45.837358
yeast.S_pseudosimplitigs.k_13.d_5.M_default	yeast	pseudosimplitigs	13	5	default	0.06	0.00	0.03	64%	19712	0	0	9.071694
yeast.S_pseudosimplitigs.k_13.d_5.M_ones	yeast	pseudosimplitigs	13	5	ones	43.91	1.42	32.59	77%	1526184	0	0	43.948929
yeast.S_pseudosimplitigs.k_13.d_5.M_runs	yeast	pseudosimplitigs	13	5	runs	66.58	1.29	55.09	84%	1032020	0	0	66.654804
yeast.S_pseudosimplitigs.k_13.d_5.M_zeros	yeast	pseudosimplitigs	13	5	zeros	42.74	1.15	31.99	77%	1017780	0	0	42.798431
yeast.S_streaming.k_13.d_na.M_default	yeast	streaming	13	na	default	0.07	0.00	0.04	62%	20704	0	0	12.381313
yeast.S_streaming.k_13.d_na.M_ones	yeast	streaming	13	na	ones	49.41	1.90	34.72	74%	1591444	0	0	49.448393
yeast.S_streaming.k_13.d_na.M_runs	yeast	streaming	13	na	runs	75.31	1.19	61.18	82%	838396	0	0	75.335384
yeast.S_streaming.k_13.d_na.M_zeros	yeast	streaming	13	na	zeros	47.54	1.45	33.67	73%	1048180	0	0	47.568715
yeast.S_greedy.k_14.d_na.M_default	yeast	greedy	14	na	default	0.08	0.00	0.03	51%	20384	0	0	13.063415
yeast.S_greedy.k_14.d_na.M_ones	yeast	greedy	14	na	ones	56.80	3.53	39.79	76%	1953580	0	0	56.851136
yeast.S_greedy.k_14.d_na.M_runs	yeast	greedy	14	na	runs	85.30	3.02	68.40	83%	899332	0	0	85.366095
yeast.S_greedy.k_14.d_na.M_zeros	yeast	greedy	14	na	zeros	55.99	2.81	39.89	76%	1025892	0	0	56.036268
yeast.S_pseudosimplitigs.k_14.d_1.M_default	yeast	pseudosimplitigs	14	1	default	0.09	0.00	0.05	63%	25824	0	0	16.228197
yeast.S_pseudosimplitigs.k_14.d_1.M_ones	yeast	pseudosimplitigs	14	1	ones	77.08	7.92	47.27	71%	2356468	0	0	77.132657
yeast.S_pseudosimplitigs.k_14.d_1.M_runs	yeast	pseudosimplitigs	14	1	runs	513.19	6.34	81.04	17%	1127412	0	0	513.239252
yeast.S_pseudosimplitigs.k_14.d_1.M_zeros	yeast	pseudosimplitigs	14	1	zeros	74.20	5.69	47.31	71%	1323984	0	0	74.249526
yeast.S_pseudosimplitigs.k_14.d_2.M_default	yeast	pseudosimplitigs	14	2	default	0.07	0.00	0.04	65%	22832	0	0	12.437267
yeast.S_pseudosimplitigs.k_14.d_2.M_ones	yeast	pseudosimplitigs	14	2	ones	63.01	4.94	42.67	75%	2137144	0	0	63.066996
yeast.S_pseudosimplitigs.k_14.d_2.M_runs	yeast	pseudosimplitigs	14	2	runs	91.49	4.05	71.90	83%	1178116	0	0	91.527571
yeast.S_pseudosimplitigs.k_14.d_2.M_zeros	yeast	pseudosimplitigs	14	2	zeros	61.04	3.85	41.78	74%	1057820	0	0	61.089288
yeast.S_pseudosimplitigs.k_14.d_3.M_default	yeast	pseudosimplitigs	14	3	default	0.07	0.00	0.04	68%	22000	0	0	11.263206
yeast.S_pseudosimplitigs.k_14.d_3.M_ones	yeast	pseudosimplitigs	14	3	ones	58.15	4.43	40.16	76%	2021084	0	0	58.188845
yeast.S_pseudosimplitigs.k_14.d_3.M_runs	yeast	pseudosimplitigs	14	3	runs	85.48	1.83	70.51	84%	1008576	0	0	85.54601
yeast.S_pseudosimplitigs.k_14.d_3.M_zeros	yeast	pseudosimplitigs	14	3	zeros	57.16	2.59	41.13	76%	1448992	0	0	57.198752
yeast.S_pseudosimplitigs.k_14.d_4.M_default	yeast	pseudosimplitigs	14	4	default	0.07	0.00	0.04	69%	21792	0	0	12.459856
yeast.S_pseudosimplitigs.k_14.d_4.M_ones	yeast	pseudosimplitigs	14	4	ones	58.77	2.52	42.78	77%	2060228	0	0	58.813539
yeast.S_pseudosimplitigs.k_14.d_4.M_runs	yeast	pseudosimplitigs	14	4	runs	88.91	3.54	71.03	83%	967656	0	0	88.95132
yeast.S_pseudosimplitigs.k_14.d_4.M_zeros	yeast	pseudosimplitigs	14	4	zeros	57.84	3.02	41.57	77%	1416436	0	0	57.912077
yeast.S_pseudosimplitigs.k_14.d_5.M_default	yeast	pseudosimplitigs	14	5	default	0.06	0.00	0.04	69%	21584	0	0	10.511439
yeast.S_pseudosimplitigs.k_14.d_5.M_ones	yeast	pseudosimplitigs	14	5	ones	51.49	1.93	38.16	77%	2049536	0	0	51.54224
yeast.S_pseudosimplitigs.k_14.d_5.M_runs	yeast	pseudosimplitigs	14	5	runs	75.46	0.99	62.84	84%	1077268	0	0	75.494028
yeast.S_pseudosimplitigs.k_14.d_5.M_zeros	yeast	pseudosimplitigs	14	5	zeros	50.78	1.57	37.82	77%	1405564	0	0	50.818321
yeast.S_streaming.k_14.d_na.M_default	yeast	streaming	14	na	default	0.08	0.00	0.04	53%	20800	0	0	11.243083
yeast.S_streaming.k_14.d_na.M_ones	yeast	streaming	14	na	ones	55.52	4.31	37.74	75%	1989260	0	0	55.581418
yeast.S_streaming.k_14.d_na.M_runs	yeast	streaming	14	na	runs	81.92	3.22	64.73	82%	900640	0	0	81.97207
yeast.S_streaming.k_14.d_na.M_zeros	yeast	streaming	14	na	zeros	53.68	3.40	37.20	75%	1054028	0	0	53.739103
yeast.S_greedy.k_15.d_na.M_default	yeast	greedy	15	na	default	0.06	0.00	0.03	63%	20752	0	0	11.149086
yeast.S_greedy.k_15.d_na.M_ones	yeast	greedy	15	na	ones	54.02	2.41	39.39	77%	1791964	0	0	54.054572
yeast.S_greedy.k_15.d_na.M_runs	yeast	greedy	15	na	runs	76.27	1.14	63.05	84%	1223524	0	0	76.3121
yeast.S_greedy.k_15.d_na.M_zeros	yeast	greedy	15	na	zeros	48.43	0.61	37.22	78%	1726640	0	0	48.46978
yeast.S_pseudosimplitigs.k_15.d_1.M_default	yeast	pseudosimplitigs	15	1	default	0.06	0.00	0.04	76%	23568	0	0	14.560619
yeast.S_pseudosimplitigs.k_15.d_1.M_ones	yeast	pseudosimplitigs	15	1	ones	59.01	1.39	43.11	75%	2283816	0	0	59.054362
yeast.S_pseudosimplitigs.k_15.d_1.M_runs	yeast	pseudosimplitigs	15	1	runs	86.52	0.86	71.53	83%	1283276	0	0	86.563308
yeast.S_pseudosimplitigs.k_15.d_1.M_zeros	yeast	pseudosimplitigs	15	1	zeros	58.10	1.02	43.33	76%	1588908	0	0	58.136574
yeast.S_pseudosimplitigs.k_15.d_2.M_default	yeast	pseudosimplitigs	15	2	default	0.06	0.00	0.03	66%	21872	0	0	11.985048
yeast.S_pseudosimplitigs.k_15.d_2.M_ones	yeast	pseudosimplitigs	15	2	ones	53.51	1.48	41.70	80%	2172408	0	0	53.546499
yeast.S_pseudosimplitigs.k_15.d_2.M_runs	yeast	pseudosimplitigs	15	2	runs	81.25	0.93	68.47	85%	1083700	0	0	81.311537
yeast.S_pseudosimplitigs.k_15.d_2.M_zeros	yeast	pseudosimplitigs	15	2	zeros	56.15	1.15	42.76	78%	1728872	0	0	56.186392
yeast.S_pseudosimplitigs.k_15.d_3.M_default	yeast	pseudosimplitigs	15	3	default	0.06	0.00	0.03	66%	21472	0	0	12.966341
yeast.S_pseudosimplitigs.k_15.d_3.M_ones	yeast	pseudosimplitigs	15	3	ones	52.15	1.26	39.20	77%	2162628	0	0	52.18435
yeast.S_pseudosimplitigs.k_15.d_3.M_runs	yeast	pseudosimplitigs	15	3	runs	77.19	0.76	64.59	84%	1249660	0	0	77.223982
yeast.S_pseudosimplitigs.k_15.d_3.M_zeros	yeast	pseudosimplitigs	15	3	zeros	50.53	0.68	38.96	78%	1626740	0	0	50.569932
yeast.S_pseudosimplitigs.k_15.d_4.M_default	yeast	pseudosimplitigs	15	4	default	0.07	0.00	0.03	60%	21392	0	0	10.274664
yeast.S_pseudosimplitigs.k_15.d_4.M_ones	yeast	pseudosimplitigs	15	4	ones	53.32	1.39	40.03	77%	2142564	0	0	53.36179
yeast.S_pseudosimplitigs.k_15.d_4.M_runs	yeast	pseudosimplitigs	15	4	runs	76.92	0.88	64.55	85%	1228908	0	0	76.961092
yeast.S_pseudosimplitigs.k_15.d_4.M_zeros	yeast	pseudosimplitigs	15	4	zeros	51.03	0.64	40.01	79%	1727688	0	0	51.075586
yeast.S_pseudosimplitigs.k_15.d_5.M_default	yeast	pseudosimplitigs	15	5	default	0.06	0.00	0.03	64%	21424	0	0	11.341214
yeast.S_pseudosimplitigs.k_15.d_5.M_ones	yeast	pseudosimplitigs	15	5	ones	52.57	1.51	39.92	78%	2139940	0	0	52.599494
yeast.S_pseudosimplitigs.k_15.d_5.M_runs	yeast	pseudosimplitigs	15	5	runs	78.71	1.03	66.17	85%	1188952	0	0	78.74991
yeast.S_pseudosimplitigs.k_15.d_5.M_zeros	yeast	pseudosimplitigs	15	5	zeros	50.60	0.97	38.64	78%	1727860	0	0	50.631713
yeast.S_streaming.k_15.d_na.M_default	yeast	streaming	15	na	default	0.08	0.00	0.03	54%	20864	0	0	13.730595
yeast.S_streaming.k_15.d_na.M_ones	yeast	streaming	15	na	ones	61.56	3.21	41.05	71%	1406840	0	0	61.65781
yeast.S_streaming.k_15.d_na.M_runs	yeast	streaming	15	na	runs	164.98	32.07	73.79	64%	968948	0	0	165.078888
yeast.S_streaming.k_15.d_na.M_zeros	yeast	streaming	15	na	zeros	129.50	28.96	47.11	58%	887420	0	0	129.571744
yeast.S_greedy.k_16.d_na.M_default	yeast	greedy	16	na	default	0.06	0.00	0.03	61%	20752	0	0	11.07399
yeast.S_greedy.k_16.d_na.M_ones	yeast	greedy	16	na	ones	51.91	1.50	39.72	79%	2288396	0	0	51.951574
yeast.S_greedy.k_16.d_na.M_runs	yeast	greedy	16	na	runs	75.32	0.98	63.28	85%	1861416	0	0	75.342609
yeast.S_greedy.k_16.d_na.M_zeros	yeast	greedy	16	na	zeros	52.63	1.37	39.59	77%	1434436	0	0	52.662658
yeast.S_pseudosimplitigs.k_16.d_1.M_default	yeast	pseudosimplitigs	16	1	default	0.07	0.00	0.03	56%	21968	0	0	12.994786
yeast.S_pseudosimplitigs.k_16.d_1.M_ones	yeast	pseudosimplitigs	16	1	ones	59.57	1.68	44.26	77%	2332844	0	0	59.603547
yeast.S_pseudosimplitigs.k_16.d_1.M_runs	yeast	pseudosimplitigs	16	1	runs	81.53	0.96	67.13	83%	1891884	0	0	81.586218
yeast.S_pseudosimplitigs.k_16.d_1.M_zeros	yeast	pseudosimplitigs	16	1	zeros	55.21	1.16	41.66	77%	1562564	0	0	55.2556
yeast.S_pseudosimplitigs.k_16.d_2.M_default	yeast	pseudosimplitigs	16	2	default	0.06	0.00	0.03	65%	21264	0	0	11.12799
yeast.S_pseudosimplitigs.k_16.d_2.M_ones	yeast	pseudosimplitigs	16	2	ones	54.03	2.00	40.38	78%	2275020	0	0	54.067158
yeast.S_pseudosimplitigs.k_16.d_2.M_runs	yeast	pseudosimplitigs	16	2	runs	78.96	1.24	65.58	84%	1890360	0	0	78.999022
yeast.S_pseudosimplitigs.k_16.d_2.M_zeros	yeast	pseudosimplitigs	16	2	zeros	51.41	0.69	40.02	79%	1885296	0	0	51.444442
yeast.S_pseudosimplitigs.k_16.d_3.M_default	yeast	pseudosimplitigs	16	3	default	0.05	0.00	0.03	66%	21008	0	0	11.292445
yeast.S_pseudosimplitigs.k_16.d_3.M_ones	yeast	pseudosimplitigs	16	3	ones	53.84	1.38	41.20	79%	2326756	0	0	53.879965
yeast.S_pseudosimplitigs.k_16.d_3.M_runs	yeast	pseudosimplitigs	16	3	runs	76.83	0.99	64.32	85%	1784764	0	0	76.863854
yeast.S_pseudosimplitigs.k_16.d_3.M_zeros	yeast	pseudosimplitigs	16	3	zeros	52.11	1.14	39.74	78%	1578404	0	0	52.142791
yeast.S_pseudosimplitigs.k_16.d_4.M_default	yeast	pseudosimplitigs	16	4	default	0.05	0.00	0.03	66%	21024	0	0	10.330538
yeast.S_pseudosimplitigs.k_16.d_4.M_ones	yeast	pseudosimplitigs	16	4	ones	54.48	1.97	41.05	78%	2277292	0	0	54.52722
yeast.S_pseudosimplitigs.k_16.d_4.M_runs	yeast	pseudosimplitigs	16	4	runs	76.79	1.16	64.08	84%	1890172	0	0	76.829518
yeast.S_pseudosimplitigs.k_16.d_4.M_zeros	yeast	pseudosimplitigs	16	4	zeros	53.87	1.59	39.85	76%	1381980	0	0	53.907653
yeast.S_pseudosimplitigs.k_16.d_5.M_default	yeast	pseudosimplitigs	16	5	default	0.06	0.00	0.03	58%	21040	0	0	10.586011
yeast.S_pseudosimplitigs.k_16.d_5.M_ones	yeast	pseudosimplitigs	16	5	ones	54.31	1.62	40.98	78%	2278040	0	0	54.349683
yeast.S_pseudosimplitigs.k_16.d_5.M_runs	yeast	pseudosimplitigs	16	5	runs	80.28	1.24	67.50	85%	1567596	0	0	80.335647
yeast.S_pseudosimplitigs.k_16.d_5.M_zeros	yeast	pseudosimplitigs	16	5	zeros	55.22	1.61	41.81	78%	1381744	0	0	55.258818
yeast.S_streaming.k_16.d_na.M_default	yeast	streaming	16	na	default	0.06	0.00	0.03	66%	20848	0	0	11.44295
yeast.S_streaming.k_16.d_na.M_ones	yeast	streaming	16	na	ones	52.61	1.35	40.26	79%	2282004	0	0	52.648283
yeast.S_streaming.k_16.d_na.M_runs	yeast	streaming	16	na	runs	78.78	0.93	66.73	85%	1889748	0	0	78.820706
yeast.S_streaming.k_16.d_na.M_zeros	yeast	streaming	16	na	zeros	50.86	0.79	39.57	79%	1672484	0	0	50.89679
yeast.S_greedy.k_17.d_na.M_default	yeast	greedy	17	na	default	0.06	0.00	0.03	61%	20800	0	0	10.373138
yeast.S_greedy.k_17.d_na.M_ones	yeast	greedy	17	na	ones	54.84	1.74	42.08	79%	2262520	0	0	54.869631
yeast.S_greedy.k_17.d_na.M_runs	yeast	greedy	17	na	runs	80.01	1.28	67.07	85%	1813192	0	0	80.062404
yeast.S_greedy.k_17.d_na.M_zeros	yeast	greedy	17	na	zeros	54.96	1.54	41.69	78%	1551588	0	0	54.995868
yeast.S_pseudosimplitigs.k_17.d_1.M_default	yeast	pseudosimplitigs	17	1	default	0.06	0.00	0.03	65%	21264	0	0	9.92081
yeast.S_pseudosimplitigs.k_17.d_1.M_ones	yeast	pseudosimplitigs	17	1	ones	55.98	1.69	42.88	79%	2325164	0	0	56.03883
yeast.S_pseudosimplitigs.k_17.d_1.M_runs	yeast	pseudosimplitigs	17	1	runs	81.63	1.20	68.21	85%	1883380	0	0	81.671337
yeast.S_pseudosimplitigs.k_17.d_1.M_zeros	yeast	pseudosimplitigs	17	1	zeros	54.49	0.66	42.74	79%	1885768	0	0	54.52401
yeast.S_pseudosimplitigs.k_17.d_2.M_default	yeast	pseudosimplitigs	17	2	default	0.05	0.00	0.03	64%	20976	0	0	10.367657
yeast.S_pseudosimplitigs.k_17.d_2.M_ones	yeast	pseudosimplitigs	17	2	ones	55.83	1.45	42.80	79%	2323672	0	0	55.870414
yeast.S_pseudosimplitigs.k_17.d_2.M_runs	yeast	pseudosimplitigs	17	2	runs	81.94	1.00	69.47	86%	1889928	0	0	81.978154
yeast.S_pseudosimplitigs.k_17.d_2.M_zeros	yeast	pseudosimplitigs	17	2	zeros	55.53	0.76	43.51	79%	1655712	0	0	55.576453
yeast.S_pseudosimplitigs.k_17.d_3.M_default	yeast	pseudosimplitigs	17	3	default	0.05	0.00	0.03	64%	20944	0	0	12.713135
yeast.S_pseudosimplitigs.k_17.d_3.M_ones	yeast	pseudosimplitigs	17	3	ones	56.38	2.21	41.84	78%	2107908	0	0	56.418991
yeast.S_pseudosimplitigs.k_17.d_3.M_runs	yeast	pseudosimplitigs	17	3	runs	80.30	1.06	67.00	84%	1889972	0	0	80.355605
yeast.S_pseudosimplitigs.k_17.d_3.M_zeros	yeast	pseudosimplitigs	17	3	zeros	53.40	0.76	41.49	79%	1677484	0	0	53.463129
yeast.S_pseudosimplitigs.k_17.d_4.M_default	yeast	pseudosimplitigs	17	4	default	0.05	0.00	0.03	65%	20944	0	0	11.459338
yeast.S_pseudosimplitigs.k_17.d_4.M_ones	yeast	pseudosimplitigs	17	4	ones	55.49	1.68	41.91	78%	2280268	0	0	55.530571
yeast.S_pseudosimplitigs.k_17.d_4.M_runs	yeast	pseudosimplitigs	17	4	runs	81.88	1.04	68.82	85%	1889452	0	0	81.927346
yeast.S_pseudosimplitigs.k_17.d_4.M_zeros	yeast	pseudosimplitigs	17	4	zeros	52.33	0.66	41.20	80%	1743572	0	0	52.366097
yeast.S_pseudosimplitigs.k_17.d_5.M_default	yeast	pseudosimplitigs	17	5	default	0.05	0.00	0.03	64%	20864	0	0	10.780201
yeast.S_pseudosimplitigs.k_17.d_5.M_ones	yeast	pseudosimplitigs	17	5	ones	56.77	1.93	43.52	80%	2316512	0	0	56.802758
yeast.S_pseudosimplitigs.k_17.d_5.M_runs	yeast	pseudosimplitigs	17	5	runs	78.40	1.05	66.35	85%	1888112	0	0	78.441774
yeast.S_pseudosimplitigs.k_17.d_5.M_zeros	yeast	pseudosimplitigs	17	5	zeros	54.70	0.95	42.45	79%	1601100	0	0	54.742109
yeast.S_streaming.k_17.d_na.M_default	yeast	streaming	17	na	default	0.09	0.00	0.03	42%	20896	0	0	18.136844
yeast.S_streaming.k_17.d_na.M_ones	yeast	streaming	17	na	ones	56.37	1.77	42.38	78%	2266252	0	0	56.411128
yeast.S_streaming.k_17.d_na.M_runs	yeast	streaming	17	na	runs	80.86	1.33	67.39	84%	1791812	0	0	80.89096
yeast.S_streaming.k_17.d_na.M_zeros	yeast	streaming	17	na	zeros	103.07	14.37	46.55	59%	768732	0	0	103.684108
yeast.S_greedy.k_18.d_na.M_default	yeast	greedy	18	na	default	0.05	0.00	0.03	62%	20864	0	0	11.259818
yeast.S_greedy.k_18.d_na.M_ones	yeast	greedy	18	na	ones	109.75	29.98	49.14	72%	1027508	0	0	109.805976
yeast.S_greedy.k_18.d_na.M_runs	yeast	greedy	18	na	runs	128.86	26.40	72.98	77%	1672788	0	0	128.904625
yeast.S_greedy.k_18.d_na.M_zeros	yeast	greedy	18	na	zeros	58.37	2.37	42.77	77%	1394864	0	0	58.416303
yeast.S_pseudosimplitigs.k_18.d_1.M_default	yeast	pseudosimplitigs	18	1	default	0.06	0.00	0.03	59%	21072	0	0	11.234751
yeast.S_pseudosimplitigs.k_18.d_1.M_ones	yeast	pseudosimplitigs	18	1	ones	62.43	3.87	45.14	78%	1285756	0	0	62.481285
yeast.S_pseudosimplitigs.k_18.d_1.M_runs	yeast	pseudosimplitigs	18	1	runs	88.10	4.12	69.06	83%	1541252	0	0	88.156417
yeast.S_pseudosimplitigs.k_18.d_1.M_zeros	yeast	pseudosimplitigs	18	1	zeros	59.18	2.13	44.25	78%	1190340	0	0	59.21072
yeast.S_pseudosimplitigs.k_18.d_2.M_default	yeast	pseudosimplitigs	18	2	default	0.06	0.00	0.03	60%	20944	0	0	11.56529
yeast.S_pseudosimplitigs.k_18.d_2.M_ones	yeast	pseudosimplitigs	18	2	ones	59.87	3.22	44.17	79%	2260140	0	0	59.914488
yeast.S_pseudosimplitigs.k_18.d_2.M_runs	yeast	pseudosimplitigs	18	2	runs	85.75	3.13	70.09	85%	1606804	0	0	85.804719
yeast.S_pseudosimplitigs.k_18.d_2.M_zeros	yeast	pseudosimplitigs	18	2	zeros	58.42	2.78	42.92	78%	1054164	0	0	58.472754
yeast.S_pseudosimplitigs.k_18.d_3.M_default	yeast	pseudosimplitigs	18	3	default	0.05	0.00	0.03	61%	20896	0	0	10.806915
yeast.S_pseudosimplitigs.k_18.d_3.M_ones	yeast	pseudosimplitigs	18	3	ones	57.84	1.71	44.89	80%	2275816	0	0	57.902327
yeast.S_pseudosimplitigs.k_18.d_3.M_runs	yeast	pseudosimplitigs	18	3	runs	80.94	1.52	68.18	86%	1837956	0	0	80.976981
yeast.S_pseudosimplitigs.k_18.d_3.M_zeros	yeast	pseudosimplitigs	18	3	zeros	56.60	1.41	43.57	79%	1475116	0	0	56.65069
yeast.S_pseudosimplitigs.k_18.d_4.M_default	yeast	pseudosimplitigs	18	4	default	0.08	0.00	0.03	51%	20928	0	0	11.549949
yeast.S_pseudosimplitigs.k_18.d_4.M_ones	yeast	pseudosimplitigs	18	4	ones	59.04	2.26	45.38	80%	2227784	0	0	59.08792
yeast.S_pseudosimplitigs.k_18.d_4.M_runs	yeast	pseudosimplitigs	18	4	runs	81.91	1.75	67.97	85%	1707336	0	0	81.95087
yeast.S_pseudosimplitigs.k_18.d_4.M_zeros	yeast	pseudosimplitigs	18	4	zeros	55.63	1.42	42.90	79%	1421096	0	0	55.717792
yeast.S_pseudosimplitigs.k_18.d_5.M_default	yeast	pseudosimplitigs	18	5	default	0.06	0.00	0.03	61%	20880	0	0	10.786426
yeast.S_pseudosimplitigs.k_18.d_5.M_ones	yeast	pseudosimplitigs	18	5	ones	57.73	1.94	44.16	79%	2268400	0	0	57.770011
yeast.S_pseudosimplitigs.k_18.d_5.M_runs	yeast	pseudosimplitigs	18	5	runs	82.13	1.22	69.24	85%	1696652	0	0	82.172456
yeast.S_pseudosimplitigs.k_18.d_5.M_zeros	yeast	pseudosimplitigs	18	5	zeros	57.28	1.45	43.90	79%	1428800	0	0	57.328347
yeast.S_streaming.k_18.d_na.M_default	yeast	streaming	18	na	default	0.06	0.00	0.03	63%	20864	0	0	12.237219
yeast.S_streaming.k_18.d_na.M_ones	yeast	streaming	18	na	ones	62.63	4.09	44.99	78%	1374944	0	0	62.685213
yeast.S_streaming.k_18.d_na.M_runs	yeast	streaming	18	na	runs	84.83	2.53	69.80	85%	1886408	0	0	84.894466
yeast.S_streaming.k_18.d_na.M_zeros	yeast	streaming	18	na	zeros	55.69	1.20	43.38	80%	1551348	0	0	55.740594
yeast.S_greedy.k_19.d_na.M_default	yeast	greedy	19	na	default	0.08	0.00	0.03	48%	20800	0	0	12.533894
yeast.S_greedy.k_19.d_na.M_ones	yeast	greedy	19	na	ones	63.91	4.50	46.19	79%	2262264	0	0	63.964554
yeast.S_greedy.k_19.d_na.M_runs	yeast	greedy	19	na	runs	91.57	6.28	71.14	84%	1688172	0	0	91.630096
yeast.S_greedy.k_19.d_na.M_zeros	yeast	greedy	19	na	zeros	58.11	1.17	45.33	80%	1579384	0	0	58.167703
yeast.S_pseudosimplitigs.k_19.d_1.M_default	yeast	pseudosimplitigs	19	1	default	0.06	0.00	0.03	63%	20992	0	0	11.228948
yeast.S_pseudosimplitigs.k_19.d_1.M_ones	yeast	pseudosimplitigs	19	1	ones	60.61	2.51	45.84	79%	2260108	0	0	60.652609
yeast.S_pseudosimplitigs.k_19.d_1.M_runs	yeast	pseudosimplitigs	19	1	runs	87.24	2.48	72.13	85%	1608668	0	0	87.290812
yeast.S_pseudosimplitigs.k_19.d_1.M_zeros	yeast	pseudosimplitigs	19	1	zeros	60.61	2.15	46.24	79%	1096276	0	0	60.659407
yeast.S_pseudosimplitigs.k_19.d_2.M_default	yeast	pseudosimplitigs	19	2	default	0.06	0.00	0.03	63%	20928	0	0	11.073139
yeast.S_pseudosimplitigs.k_19.d_2.M_ones	yeast	pseudosimplitigs	19	2	ones	62.31	2.51	46.73	79%	2158180	0	0	62.34984
yeast.S_pseudosimplitigs.k_19.d_2.M_runs	yeast	pseudosimplitigs	19	2	runs	84.99	1.89	70.81	85%	1855676	0	0	85.035686
